recvswapchain	sendcamera	alphaadd	copyintoswap	netframetime	fps	mbps
45.435001	0.167000	0.377000	0.810000	48.212002	20.741724	183.425705
41.457001	0.225000	0.510000	0.584000	44.750999	22.345869	198.518738
42.341000	0.194000	0.394000	0.535000	46.054001	21.713640	191.472641
37.860001	0.173000	0.393000	0.505000	41.256001	24.238899	214.696152
38.384998	0.230000	0.400000	0.514000	41.361000	24.177364	214.290298
40.939999	0.206000	0.390000	0.598000	44.159000	22.645441	201.857880
41.709000	0.175000	0.404000	0.741000	44.592999	22.425045	200.262787
41.166000	0.217000	0.381000	0.495000	43.772999	22.845133	201.528122
44.450001	0.196000	0.336000	0.495000	47.694000	20.966997	183.281418
48.548000	0.194000	0.360000	0.482000	50.576000	19.772224	172.555405
45.784000	0.187000	0.333000	0.502000	48.215000	20.740433	180.773376
47.026001	0.212000	0.376000	0.638000	51.483002	19.423887	171.770981
46.424000	0.176000	0.290000	0.489000	49.971001	20.011606	175.325165
50.990002	0.207000	0.506000	0.515000	54.103001	18.483263	162.510086
45.780998	0.211000	0.336000	0.496000	47.915001	20.870291	182.535645
39.730000	0.199000	0.327000	0.487000	43.334999	23.076036	202.579346
41.608002	0.211000	0.336000	0.796000	44.730000	22.356361	199.543457
44.603001	0.258000	0.395000	0.552000	49.890015	20.044090	177.634430
42.598999	0.213000	0.381000	0.526000	47.542999	21.033590	184.665344
43.252998	0.157000	0.396000	0.551000	46.087002	21.698092	191.928238
44.568001	0.215000	0.390000	0.546000	47.797001	20.921814	185.769516
47.061001	0.223000	0.380000	0.539000	49.741001	20.104139	177.619370
46.127998	0.209000	0.392000	0.555000	49.363998	20.257679	179.171021
45.901001	0.236000	0.397000	0.584000	49.516998	20.195086	181.191162
44.206001	0.208000	0.376000	0.537000	47.549999	21.030495	185.219864
46.698002	0.210000	0.338000	0.820000	50.136002	19.945747	177.277802
46.525002	0.215000	0.375000	0.530000	49.523998	20.192230	178.128555
47.324001	0.217000	0.381000	0.824000	51.771000	19.315834	171.714722
42.437000	0.213000	0.452000	0.673000	45.705002	21.879444	194.807556
47.611000	0.207000	0.388000	0.537000	50.534000	19.788656	173.990585
40.334000	0.199000	0.305000	0.505000	43.331001	23.078165	203.064819
40.806999	0.169000	0.389000	0.828000	44.625999	22.408463	200.785278
46.213001	0.195000	0.324000	0.537000	50.405998	19.838909	174.937607
48.688999	0.216000	0.390000	0.827000	52.036999	19.217096	170.840454
47.415001	0.205000	0.423000	0.537000	49.993999	20.002401	176.632019
50.921001	0.293000	0.230000	0.440000	52.534000	19.035292	164.919052
48.373001	0.198000	0.293000	0.787000	50.631001	19.750746	172.548294
42.834000	0.124000	0.295000	0.489000	45.192001	22.127810	193.785995
42.127014	0.171000	0.278000	0.445000	50.393005	19.844025	196.293701
40.453999	0.204000	0.342000	0.543000	43.314999	23.086691	203.030411
41.609001	0.149000	0.273000	0.503000	44.611000	22.415997	201.882172
38.946999	0.470000	0.298000	0.539000	42.060001	23.775558	210.975769
46.910000	0.212000	0.358000	0.799000	49.321999	20.274929	179.075394
43.988998	0.413000	0.840000	0.712000	47.007000	21.273428	191.840454
43.730999	1.201000	1.094000	0.587000	49.943001	20.022825	177.871719
40.821999	0.162000	0.472000	0.671000	44.435001	22.504782	201.300812
39.792000	0.559000	0.374000	0.553000	42.888000	23.316545	205.648499
46.980000	0.213000	0.347000	0.666000	50.176998	19.929451	176.620865
46.394001	0.241000	0.339000	0.573000	48.722000	20.524609	181.760452
45.205002	0.248000	0.340000	0.542000	50.251999	19.899706	174.239944
45.584000	0.194000	0.300000	0.549000	49.176998	20.334709	178.614029
43.487999	0.203000	0.305000	0.574000	46.241001	21.625830	190.485687
46.924999	0.203000	0.356000	0.614000	49.749001	20.100906	177.465302
45.345001	0.214000	0.396000	0.524000	48.542000	20.600718	181.277313
51.099998	0.642000	0.255000	0.485000	53.255001	18.777578	162.888748
46.803001	0.198000	0.302000	0.578000	49.422001	20.233904	177.154251
45.651001	0.198000	0.292000	0.540000	48.228001	20.734842	181.677780
46.172001	0.186000	0.290000	0.513000	48.629002	20.563860	179.297394
45.447998	0.208000	0.344000	0.564000	47.952026	20.854176	182.730545
41.646999	0.220000	0.396000	0.583000	44.131001	22.659807	200.363251
39.712002	0.152000	0.278000	0.745000	42.678001	23.431274	208.661469
45.535999	0.197000	0.348000	0.703000	48.705002	20.531773	182.416565
44.470001	0.189000	0.331000	0.592000	47.320000	21.132713	186.272781
48.456001	0.215000	0.340000	0.627000	51.266998	19.505726	170.812622
48.269001	0.218000	0.389000	0.593000	51.154999	19.548431	172.733063
46.432999	0.205000	0.360000	0.583000	49.355999	20.260962	178.279968
46.429001	0.209000	0.366000	0.561000	49.172001	20.336777	178.420288
40.786999	0.213000	0.338000	0.551000	43.422001	23.029800	203.074677
42.610001	0.268000	0.406000	0.571000	45.445999	22.004137	194.392242
38.763000	0.161000	0.360000	0.536000	41.341000	24.189062	213.956894
46.334999	0.211000	0.416000	0.576000	49.342999	20.266300	179.052460
45.266998	0.217000	0.396000	0.576000	49.466000	20.215906	178.518997
45.599998	0.208000	0.340000	0.599000	49.570000	20.173492	178.279968
46.417999	0.225000	0.386000	0.586000	49.474998	20.212229	179.351059
44.455002	0.370000	0.295000	0.503000	47.061001	21.249018	186.367950
46.247002	0.207000	0.306000	0.563000	48.952999	20.427757	180.582703
45.537998	0.207000	0.358000	0.563000	48.443001	20.642817	181.768311
41.674000	0.206000	0.356000	0.541000	44.523998	22.459797	198.349762
44.408001	0.229000	0.306000	0.542000	48.902000	20.449060	181.101212
41.971985	0.140000	0.266000	0.499000	44.887024	22.278152	197.239639
44.932999	0.129000	0.218000	0.431000	47.412998	21.091263	188.119125
42.875000	0.202000	0.298000	0.747000	45.405998	22.023521	195.684616
37.244999	0.477000	0.300000	0.523000	41.516998	24.086519	213.022369
39.673000	0.161000	0.363000	0.734000	42.759998	23.386343	209.364502
39.823002	0.457000	0.495000	0.510000	42.917999	23.300247	208.081757
43.401001	0.193000	0.298000	0.495000	45.495998	21.979956	192.214111
46.007999	0.221000	0.359000	0.546000	48.757000	20.509876	180.435089
43.777000	0.297000	0.305000	0.593000	48.660999	20.550339	180.921524
45.827000	0.306000	0.308000	0.548000	48.629002	20.563860	180.722748
43.102001	0.151000	0.270000	0.693000	46.543999	21.485046	189.179733
40.884998	0.146000	0.260000	0.474000	42.903000	23.308393	212.547394
40.768002	0.486000	0.307000	0.494000	43.460999	23.009136	202.505997
41.042999	0.155000	0.286000	0.462000	44.257999	22.594786	198.457672
42.102001	0.195000	0.326000	0.528000	44.033001	22.710239	199.515015
45.945000	0.202000	0.341000	0.561000	48.544998	20.599445	181.461624
40.192001	0.738000	0.441000	0.548000	43.143002	23.178730	205.442001
39.306000	0.251000	0.326000	0.497000	43.615002	22.927891	202.149734
39.875000	0.194000	0.303000	0.557000	42.282001	23.650724	209.720444
39.145000	0.153000	0.288000	0.523000	42.783001	23.373770	207.387268
45.889999	0.875000	0.329000	0.531000	51.612000	19.375340	169.926834
45.612999	0.497000	0.304000	0.540000	50.091999	19.963268	175.167740
44.565002	0.439000	0.551000	0.966000	47.372009	21.109512	188.098099
45.632999	0.253000	0.385000	0.645000	47.965000	20.848536	185.052338
43.624001	0.105000	0.298000	0.430000	46.237000	21.627701	189.894928
40.841999	0.133000	0.277000	0.456000	43.813000	22.824276	206.722885
41.311001	0.206000	0.361000	0.600000	45.533001	21.962093	193.745712
37.167000	0.165000	0.393000	0.472000	41.234001	24.251831	214.789597
44.921001	0.474000	0.296000	0.543000	47.740002	20.946795	185.913620
43.022999	0.194000	0.300000	0.520000	47.325001	21.130480	186.363815
38.977001	0.217000	0.352000	0.505000	41.709000	23.975641	213.776947
35.710999	0.145000	0.264000	0.435000	40.174000	24.891722	220.196564
49.872002	1.060000	1.572000	1.053000	57.608002	17.358700	157.986481
41.669998	0.144000	0.301000	0.490000	43.938000	22.759342	199.363251
46.723000	0.214000	0.338000	0.822000	51.520000	19.409937	172.637070
40.952999	0.143000	0.266000	0.484000	43.426998	23.027149	205.356506
42.290001	0.227000	0.355000	0.542000	47.011002	21.271616	187.664612
38.634998	0.523000	1.042000	0.700000	43.182999	23.157261	210.140732
44.282001	0.149000	0.289000	0.504000	47.776001	20.931011	186.670715
42.919998	0.155000	0.278000	0.476000	45.666000	21.898130	192.434586
38.027000	0.202000	0.337000	0.490000	40.932999	24.430166	216.900024
39.867001	0.153000	0.361000	0.478000	43.061001	23.222870	207.566879
38.486000	0.146000	0.246000	0.472000	41.278999	24.225393	215.048401
38.133999	0.149000	0.386000	0.487000	41.301998	24.211905	216.173370
39.739990	0.124000	0.256000	0.455000	42.237976	23.675377	209.804520
38.875000	0.391000	0.368000	0.493000	42.224998	23.682653	207.746780
45.328999	0.165000	1.042000	0.564000	48.349998	20.682524	183.493927
43.877998	0.168000	0.513000	0.874000	47.505001	21.050415	188.300705
40.980999	0.606000	0.218000	0.449000	43.868000	22.795660	200.171997
46.508999	0.179000	0.290000	0.496000	50.030998	19.987608	175.762314
40.472000	0.197000	0.322000	0.589000	43.198002	23.149220	206.002014
45.910999	0.197000	0.305000	0.545000	48.491001	20.622383	181.336105
42.986000	1.168000	0.571000	0.654000	46.415001	21.544760	192.328690
48.928001	0.234000	0.420000	0.620000	51.924999	19.258547	170.237183
48.924999	0.198000	0.352000	0.819000	51.591999	19.382851	172.275436
38.363998	0.155000	0.290000	0.532000	41.563000	24.059860	214.811600
44.658001	0.146000	0.265000	0.501000	47.021000	21.267094	187.087021
43.830002	0.215000	0.401000	0.576000	46.681999	21.421534	188.775299
41.167000	0.184000	0.311000	0.579000	43.907001	22.775412	201.450684
39.480999	0.174000	0.426000	0.869000	43.231998	23.131016	208.879684
38.387001	0.156000	0.364000	0.525000	42.276001	23.654081	213.864166
38.175999	0.314000	0.804000	0.687000	41.949001	23.838470	215.064941
37.118999	0.178000	0.286000	0.655000	40.266998	24.834232	220.950546
38.891998	0.251000	0.453000	0.591000	42.147999	23.725920	210.304047
63.859001	0.233000	0.525000	0.664000	66.954002	14.935627	130.470612
51.752991	0.248000	0.373000	0.568000	54.408997	18.379313	162.563644
45.782001	0.358000	0.367000	0.860000	48.431999	20.647507	183.650589
39.922001	0.827000	0.320000	0.519000	43.360001	23.062731	206.738174
48.257999	0.205000	0.313000	0.515000	50.519001	19.794533	173.236023
46.321999	0.113000	0.266000	0.462000	48.087002	20.795641	181.654175
45.827999	0.503000	0.388000	0.656000	48.394001	20.663717	180.396301
45.418999	0.367000	0.336000	0.476000	48.240002	20.729685	182.325363
36.191002	0.536000	0.389000	0.657000	39.819000	25.113640	225.264053
35.963001	0.288000	0.358000	0.497000	40.905998	24.446293	215.889648
44.626999	0.162000	0.361000	0.492000	47.686001	20.970514	184.608459
42.202999	0.481000	0.296000	0.541000	45.056999	22.194111	194.889023
37.590000	1.019000	0.516000	0.572000	40.358002	24.778234	220.851639
48.903999	0.196000	0.333000	0.523000	51.442001	19.439367	169.837387
41.367001	0.435000	0.388000	0.613000	44.830002	22.306490	197.970581
44.414001	0.149000	0.271000	0.488000	47.172001	21.199017	187.417236
45.296001	0.226000	0.297000	0.601000	47.988998	20.838110	183.237396
47.453999	0.407000	0.268000	0.553000	51.539001	19.402782	170.313232
44.685001	0.158000	0.403000	0.619000	48.094002	20.792614	190.295532
46.101002	0.209000	0.302000	0.879000	48.731998	20.520397	181.918106
43.355999	0.215000	0.341000	0.546000	46.580002	21.468441	189.976624
39.431999	0.147000	0.385000	0.512000	41.667999	23.999233	210.912140
39.335999	0.164000	0.364000	0.594000	42.200012	23.696676	209.830460
37.702999	0.224000	0.296000	0.518000	40.942001	24.424795	216.619965
39.082001	0.128000	0.265000	0.477000	41.606998	24.034418	211.630447
48.265999	0.227000	0.527000	0.583000	51.820999	19.297197	170.559097
35.459000	0.217000	0.356000	0.542000	39.035000	25.618034	228.044266
44.324001	0.219000	0.389000	0.607000	47.198002	21.187338	188.563126
51.046001	0.225000	0.501000	0.741000	53.741001	18.607767	164.508316
49.750999	0.205000	0.299000	0.543000	52.398998	19.084333	167.137039
45.441002	0.183000	0.296000	0.502000	47.969002	20.846796	181.481262
46.949001	0.150000	0.410000	0.497000	49.474998	20.212229	176.112854
42.106998	0.218000	0.356000	0.601000	44.662998	22.389898	197.993958
37.568001	0.206000	0.541000	0.542000	43.910999	22.773336	203.518082
50.203999	0.905000	0.382000	0.626000	52.939999	18.889309	166.111038
49.243000	0.202000	0.308000	0.525000	51.727001	19.332264	169.016113
39.939999	0.428000	0.388000	0.565000	43.730000	22.867598	203.379929
39.750000	0.146000	0.389000	0.517000	42.174999	23.710730	210.478180
46.180000	0.503000	0.307000	0.592000	48.653999	20.553295	181.398849
46.831001	0.361000	0.349000	0.588000	49.426998	20.231857	177.574265
55.483002	0.220000	0.433000	0.975000	59.252998	16.876783	150.201584
45.301998	0.337000	0.298000	0.555000	48.952000	20.428175	182.147217
44.189999	0.129000	0.270000	0.471000	46.582001	21.467520	189.094452
49.841980	1.000000	0.504000	0.591000	53.530029	18.681103	168.024231
46.780998	0.198000	0.301000	0.512000	48.748001	20.513662	179.473846
44.919998	0.818000	0.306000	0.533000	47.819000	20.912189	184.405533
54.680000	0.216000	0.399000	0.573000	57.404999	17.420086	154.225037
47.028999	0.194000	0.301000	0.524000	50.157001	19.937395	176.986053
51.573002	0.206000	0.361000	0.732000	54.347000	18.400280	161.539948
42.909000	0.403000	0.246000	0.529000	46.577000	21.469824	189.051834
46.750000	0.193000	0.295000	0.780000	49.980999	20.007603	178.869202
36.381001	0.185000	0.378000	0.782000	40.264999	24.835464	223.630600
51.016998	0.185000	0.287000	0.750000	53.806999	18.584942	164.000153
44.805000	0.215000	0.343000	0.549000	48.249001	20.725819	182.885834
45.015999	0.210000	0.305000	0.530000	47.516998	21.045101	184.510986
44.417999	0.530000	0.302000	0.531000	47.132000	21.217007	186.724716
43.529999	0.193000	0.310000	0.523000	46.707001	21.410067	188.452988
40.324001	0.327000	0.420000	0.526000	42.956001	23.279634	205.643463
37.709000	0.313000	0.431000	0.509000	40.069000	24.956949	222.367935
35.733002	0.190000	0.327000	0.494000	38.262001	26.135592	231.723099
36.783001	0.162000	0.368000	0.500000	39.209000	25.504349	225.209625
36.910000	0.132000	0.276000	0.468000	39.293999	25.449179	223.547165
43.432999	0.201000	0.337000	0.806000	45.870998	21.800266	193.063461
44.252998	0.214000	0.339000	0.544000	46.755001	21.388086	189.073135
43.211975	0.163000	0.548000	0.801000	46.216980	21.637070	193.303726
43.587002	0.156000	0.364000	0.523000	46.597000	21.460609	189.252289
43.459000	0.219000	0.333000	0.492000	46.019001	21.730154	193.343811
43.327999	0.515000	0.316000	0.499000	46.104000	21.690092	192.011719
44.334000	0.202000	0.344000	0.709000	46.830002	21.353832	189.277924
43.237999	0.198000	0.347000	0.532000	46.233002	21.629572	191.023544
41.242001	0.150000	0.251000	0.679000	44.005001	22.724689	202.422913
35.719002	0.198000	0.334000	0.505000	38.110001	26.239832	235.707870
45.644001	0.158000	0.357000	0.477000	48.626999	20.564707	180.415695
41.332001	0.423000	0.274000	0.473000	44.213001	22.617781	198.923599
43.313999	0.185000	0.298000	0.497000	46.117001	21.683977	190.355988
44.314999	0.202000	0.299000	0.762000	46.941002	21.303337	190.446747
44.012001	0.177000	0.289000	0.503000	46.330002	21.584286	189.903519
43.002998	0.209000	0.384000	0.794000	45.904999	21.784121	194.176254
45.011002	0.585000	0.458000	0.491000	47.120998	21.221962	186.169418
43.757999	0.157000	0.363000	0.812000	47.415001	21.090372	186.903610
44.263000	0.158000	0.363000	0.483000	47.653000	20.985037	184.174759
36.353001	0.491000	0.296000	0.508000	39.487000	25.324791	224.594604
38.088001	0.203000	0.341000	0.480000	44.960999	22.241499	195.083893
38.022999	0.152000	0.261000	0.670000	41.130001	24.313152	217.597687
37.849998	0.205000	0.351000	0.504000	40.389000	24.759216	218.067169
39.606998	0.143000	0.238000	0.647000	41.714001	23.972767	213.352875
46.437012	0.204000	0.347000	0.536000	50.140015	19.944151	174.482681
40.786999	0.207000	0.343000	0.489000	44.124001	22.663403	200.071732
39.102001	0.464000	0.328000	0.454000	41.737999	23.958982	212.235489
43.960999	0.202000	0.338000	0.544000	48.695000	20.535990	182.810120
37.410999	0.143000	0.488000	0.496000	42.312000	23.633957	211.903091
37.779999	0.155000	0.386000	0.492000	40.679001	24.582708	218.112549
40.647999	0.191000	0.311000	0.487000	43.205002	23.145468	204.730026
42.276001	0.202000	0.344000	0.768000	45.921001	21.776529	194.694519
39.793999	0.153000	0.265000	0.803000	43.351002	23.067518	205.774628
45.980999	0.152000	0.355000	0.732000	48.903999	20.448225	180.237381
44.889000	0.152000	0.264000	0.740000	49.268002	20.297150	181.116837
45.637001	0.165000	0.337000	0.473000	49.897999	20.040884	175.824951
46.480999	0.148000	0.505000	0.537000	49.613998	20.155602	177.555466
37.269001	0.415000	0.265000	0.449000	41.152000	24.300156	214.569839
48.957001	0.182000	0.288000	0.515000	51.653999	19.359585	168.781464
40.285000	0.190000	0.300000	0.720000	43.074001	23.215860	205.885727
40.736000	0.169000	0.390000	0.460000	45.069000	22.188200	196.505142
39.306999	0.402000	0.249000	0.428000	41.047001	24.362316	214.839111
39.296001	0.189000	0.352000	0.534000	41.713001	23.973341	212.348297
46.278000	0.174000	0.357000	0.450000	49.081001	20.374483	179.075394
44.361000	0.162000	0.338000	0.728000	46.994999	21.278860	189.513107
47.883999	0.150000	0.336000	0.451000	50.521000	19.793749	173.046616
44.942993	0.254000	0.340000	0.500000	48.716980	20.526724	181.022949
45.609001	0.166000	0.355000	0.719000	48.262001	20.720236	183.249405
39.150002	0.142000	0.268000	0.449000	40.887001	24.457651	214.701660
38.299999	0.330000	0.506000	0.532000	41.417999	24.144093	215.529083
37.887001	0.154000	0.249000	0.655000	42.237999	23.675364	211.151016
48.596001	0.195000	0.300000	0.737000	51.208000	19.528198	172.871872
44.882999	0.221000	0.408000	0.529000	49.339001	20.267942	178.914978
42.478001	0.541000	0.437000	0.493000	44.896999	22.273203	196.744797
41.305000	0.213000	0.333000	0.481000	43.335999	23.075504	202.770309
41.026001	0.160000	0.323000	0.691000	44.220001	22.614201	200.195877
40.953999	0.211000	0.336000	0.795000	43.705002	22.880676	202.584229
36.983002	0.148000	0.271000	0.463000	40.570999	24.648148	216.905624
44.688999	0.212000	0.311000	0.749000	49.465000	20.216314	178.378555
43.660999	0.202000	0.354000	0.514000	47.118000	21.223312	187.563904
44.103001	0.203000	0.341000	0.779000	47.959000	20.851145	186.293457
47.352001	0.230000	0.514000	0.529000	50.640999	19.746845	174.392075
38.842999	0.172000	0.313000	0.710000	42.201000	23.696121	212.568924
46.500999	0.205000	0.294000	0.665000	49.750000	20.100502	178.041595
43.567001	0.521000	0.318000	0.497000	46.779999	21.376657	187.803268
46.141998	0.206000	0.401000	0.570000	50.085999	19.965660	175.405807
43.594002	0.192000	0.341000	0.496000	46.806000	21.364782	188.732834
40.026001	0.163000	0.357000	0.701000	43.031006	23.239058	206.570114
46.793999	0.213000	0.342000	0.482000	49.868999	20.052538	176.449966
45.817001	0.204000	0.335000	0.601000	50.139000	19.944553	175.486557
38.584000	0.189000	0.302000	0.733000	41.380001	24.166264	216.877579
38.116001	0.399000	0.232000	0.422000	40.717999	24.559164	216.625565
47.161999	0.239000	0.353000	0.530000	51.768002	19.316952	170.823059
43.137001	0.158000	0.350000	0.465000	45.648998	21.906286	194.852814
45.646000	0.258000	0.494000	0.513000	49.903999	20.038475	177.060776
46.209000	0.219000	0.409000	0.507000	48.973999	20.418999	179.986008
41.157001	0.205000	0.334000	0.503000	44.264000	22.591722	200.521301
44.630001	0.208000	0.349000	0.542000	47.698002	20.965239	184.089890
46.231998	0.205000	0.337000	0.510000	48.624001	20.565975	180.882523
46.714001	0.203000	0.331000	0.503000	49.740002	20.104544	176.978592
37.860001	0.506000	0.323000	0.513000	42.886002	23.317633	206.245132
47.814999	0.206000	0.299000	0.745000	50.090000	19.964066	175.924515
44.778999	0.205000	0.365000	0.519000	46.785999	21.373915	189.073135
37.563000	0.137000	0.264000	0.660000	41.134998	24.310200	217.936874
48.139000	0.198000	0.294000	0.760000	50.873001	19.656792	172.672607
45.893002	0.762000	0.287000	0.503000	48.362000	20.677391	181.210754
47.237000	0.144000	0.262000	0.486000	49.584999	20.167389	176.046326
47.466999	0.212000	0.337000	0.745000	50.429001	19.829859	175.725494
47.004028	0.196000	0.333000	0.504000	49.380005	20.251112	178.045410
45.823002	0.208000	0.334000	0.506000	48.351002	20.682095	182.555496
50.859001	0.288000	0.628000	0.759000	54.577000	18.322737	163.358215
38.183998	0.216000	0.353000	1.213000	42.096001	23.755226	219.470673
36.605999	0.159000	0.343000	0.449000	39.457001	25.344046	224.618637
46.715000	0.190000	0.301000	0.742000	50.150002	19.940178	179.966705
43.450001	0.160000	0.367000	0.459000	46.250000	21.621622	190.045486
43.606998	0.213000	0.385000	0.768000	46.752998	21.389002	191.363449
52.949001	0.212000	0.510000	0.823000	56.569000	17.677526	157.817062
51.632000	0.207000	0.335000	0.506000	54.616001	18.309652	161.571060
53.792999	0.197000	0.396000	0.791000	56.563999	17.679089	155.838074
45.998001	0.162000	0.334000	0.710000	49.224998	20.314880	180.781174
46.098000	0.182000	0.509000	0.568000	49.155998	20.343397	178.895905
45.257000	0.160000	0.334000	0.697000	48.300999	20.703506	184.239502
43.889000	0.511000	0.330000	0.478000	46.897999	21.322872	186.666550
40.276001	0.196000	0.297000	0.495000	43.648998	22.910032	202.198471
47.980000	0.190000	0.391000	0.519000	51.004002	19.606304	171.458527
46.853001	0.203000	0.338000	0.787000	49.967999	20.012808	178.325470
48.298000	0.195000	0.292000	0.780000	51.306999	19.490519	172.077545
45.455002	0.459000	0.284000	0.461000	48.587002	20.581636	180.711090
45.674011	0.212000	0.333000	0.724000	48.271973	20.715954	183.940613
43.791000	0.193000	0.300000	0.475000	47.229000	21.173431	188.461456
38.110001	0.154000	0.393000	0.604000	41.584000	24.047710	214.323135
45.108002	0.312000	0.477000	0.766000	48.009998	20.828995	186.099197
43.627998	0.142000	0.380000	0.489000	46.624001	21.448181	187.731827
45.575001	0.239000	0.456000	0.816000	48.945999	20.430679	182.690674
44.069000	0.188000	0.302000	0.780000	47.890999	20.880751	185.113586
38.472000	0.507000	0.295000	0.473000	40.993999	24.393814	216.195663
47.594002	0.205000	0.329000	0.534000	50.522999	19.792967	173.200256
43.571999	0.190000	0.302000	0.500000	46.099998	21.691975	189.912109
46.453999	0.200000	0.345000	0.542000	49.386002	20.248653	178.264832
44.889999	0.149000	0.477000	0.546000	47.050999	21.253534	186.633331
45.438000	0.195000	0.299000	0.764000	48.441002	20.643669	182.305557
43.473000	0.196000	0.300000	0.483000	46.641998	21.439905	188.614029
42.008999	0.183000	0.434000	0.715000	47.577999	21.018118	187.358643
39.383999	0.218000	0.401000	0.553000	45.118000	22.164103	195.972610
40.431000	0.198000	0.346000	0.505000	43.396000	23.043598	204.206726
38.168999	0.654000	0.272000	0.610000	40.071999	24.955082	220.410629
40.092999	0.521000	0.305000	0.518000	42.625999	23.459860	206.631226
37.271999	0.162000	0.476000	0.543000	40.612000	24.623264	219.717834
37.189999	0.149000	0.260000	0.465000	39.562000	25.276781	224.402344
37.709000	0.122000	0.284000	0.472000	40.944000	24.423603	214.740128
44.497009	0.178000	0.282000	0.482000	46.244995	21.623962	188.546066
41.810001	0.149000	0.426000	0.461000	43.738998	22.862892	200.818924
47.195000	0.151000	0.271000	0.696000	49.174999	20.335537	177.751099
44.849998	0.512000	0.318000	0.498000	49.508999	20.198349	177.845322
44.655998	0.203000	0.335000	0.783000	47.785999	20.926632	186.500549
46.478001	0.210000	0.336000	0.521000	48.912998	20.444464	180.245117
46.861000	0.188000	0.299000	0.742000	49.584999	20.167389	178.056717
42.508999	0.155000	0.292000	0.573000	45.353001	22.049257	193.379456
41.918999	0.143000	0.266000	0.458000	44.605000	22.419012	197.137817
43.622002	0.209000	0.336000	0.508000	49.249001	20.304981	179.358734
45.341999	0.198000	0.335000	0.557000	48.404999	20.659023	183.381607
42.433998	0.203000	0.306000	0.506000	45.282001	22.083830	196.883331
44.599998	0.215000	0.336000	0.502000	46.991001	21.280670	188.241547
41.827000	0.140000	0.246000	0.437000	43.837002	22.811779	201.035477
45.980000	0.175000	0.393000	0.763000	49.713001	20.115461	179.400940
45.558998	0.546000	0.324000	0.518000	48.523998	20.608360	182.020752
46.361000	0.164000	0.334000	0.700000	49.014000	20.402334	179.912674
45.512001	0.214000	0.340000	0.792000	48.333000	20.689798	183.815582
42.498001	0.536000	0.369000	0.520000	45.458000	21.998327	194.671936
38.548000	0.192000	0.306000	0.503000	40.702999	24.568214	216.457855
44.808998	0.156000	0.319000	0.764000	49.729000	20.108992	177.672043
44.692017	0.339000	0.426000	0.471000	47.750000	20.942408	183.682724
42.639999	0.149000	0.298000	0.467000	45.631001	21.914927	193.236923
47.430000	0.168000	0.286000	0.474000	51.338001	19.478748	169.923386
46.203999	0.200000	0.390000	0.561000	48.368999	20.674398	182.424500
44.492001	0.211000	0.351000	0.832000	47.914001	20.870726	186.301727
46.182999	0.208000	0.345000	0.644000	48.723999	20.523767	181.744705
44.646999	0.191000	0.304000	0.773000	47.465000	21.068155	186.413498
45.035999	0.204000	0.302000	0.756000	47.805000	20.918314	186.521286
45.020000	0.224000	0.344000	0.800000	49.555000	20.179598	179.777710
43.141998	0.210000	0.336000	0.574000	46.521000	21.495668	190.654510
46.347000	0.199000	0.332000	0.794000	49.423000	20.233494	179.251419
44.618000	0.198000	0.301000	0.493000	47.528000	21.040230	185.178986
45.450001	0.550000	0.322000	0.563000	49.958000	20.016813	176.405426
44.762001	0.492000	0.307000	0.484000	47.889000	20.881622	182.810120
45.212002	0.220000	0.396000	0.846000	50.014999	19.994001	178.972244
44.113998	0.208000	0.389000	0.791000	47.919998	20.868114	185.707825
45.710999	0.517000	0.362000	0.518000	48.500000	20.618557	181.736816
45.088001	0.220000	0.378000	0.858000	48.047001	20.812954	186.256226
44.901001	0.223000	0.409000	0.541000	47.862999	20.892965	183.972794
44.563000	0.210000	0.411000	0.780000	47.542000	21.034033	188.220413
48.804993	0.225000	0.390000	0.792000	52.593994	19.013578	168.358078
43.542999	0.328000	0.884000	0.826000	48.044998	20.813822	191.485764
46.457001	0.413000	0.575000	1.007000	50.136002	19.945747	180.956665
45.094002	0.215000	0.340000	0.762000	48.276001	20.714226	186.347260
48.441002	0.136000	0.229000	0.438000	50.643002	19.746065	171.781540
45.061001	0.206000	0.339000	0.783000	47.810001	20.916126	185.404099
45.903000	0.525000	0.358000	0.528000	49.723000	20.111418	176.572540
45.404999	0.195000	0.302000	0.521000	48.030998	20.819887	184.150497
45.403000	0.205000	0.333000	0.786000	48.175999	20.757223	184.154556
45.099998	0.153000	0.259000	0.669000	47.397999	21.097937	185.391785
46.935001	0.156000	0.351000	0.825000	50.027000	19.989206	177.315277
44.254002	0.464000	0.405000	0.461000	47.014000	21.270260	188.190857
50.007000	0.210000	0.384000	0.536000	52.199001	19.157455	167.644760
44.730999	0.157000	0.331000	0.725000	47.282001	21.149696	186.749664
47.687000	0.155000	0.322000	0.788000	50.207001	19.917542	176.164642
45.535000	0.161000	0.327000	0.717000	47.904999	20.874649	183.658630
46.458000	0.213000	0.388000	0.562000	49.397999	20.243734	177.890579
45.956001	0.534000	0.378000	0.536000	48.824001	20.481730	181.595184
39.457001	0.216000	0.338000	0.493000	41.898998	23.866919	213.439728
39.556000	0.149000	0.265000	0.826000	42.202000	23.695560	212.590485
45.750000	0.203000	0.336000	0.489000	48.321999	20.694508	181.199005
46.171997	0.339000	0.537000	0.798000	51.812012	19.300543	171.933014
