drawtime	alpharemove	copytime
8.496000	0.813000	2.265000
7.894000	0.981000	2.634000
7.541000	1.450000	8.006000
7.728000	1.610000	10.837000
8.659000	1.471000	7.473000
8.375000	1.779000	2.321000
11.190000	1.469000	3.075000
12.724000	1.495000	2.301000
10.306000	1.446000	3.224000
7.798000	1.480000	2.806000
8.276000	1.202000	2.652000
7.704000	0.980000	2.105000
8.348000	0.966000	2.618000
9.633000	0.963000	2.530000
10.209000	0.964000	3.217000
7.987000	1.008000	2.127000
7.133000	0.973000	3.254000
8.186000	0.976000	4.090000
7.803000	0.993000	3.084000
10.682000	1.161000	2.708000
12.036000	1.475000	2.678000
8.236000	1.452000	8.010000
7.764000	1.481000	2.583000
6.933000	1.587000	3.203000
11.855000	1.475000	2.301000
8.104000	0.962000	5.448000
7.813000	0.962000	2.132000
7.303000	1.002000	2.093000
8.222000	1.151000	2.369000
15.508000	1.424000	2.207000
12.113000	1.415000	2.245000
8.981000	1.396000	1.994000
7.592000	1.054000	2.325000
7.008000	1.075000	2.893000
10.334000	1.061000	2.187000
6.935000	1.110000	3.344000
7.442000	1.070000	2.746000
7.989000	1.098000	2.163000
8.471000	1.054000	0.779000
7.837000	1.065000	3.065000
7.689000	1.066000	2.503000
9.307000	0.909000	1.965000
8.667000	0.894000	2.185000
9.718000	0.920000	2.443000
11.428000	1.242000	3.055000
7.924000	1.443000	2.998000
6.579000	1.512000	2.942000
13.169000	1.219000	7.202000
8.123000	0.850000	2.457000
8.930000	0.760000	2.050000
8.329000	0.763000	2.548000
7.579000	0.972000	6.569000
7.782000	0.821000	2.104000
10.884000	1.008000	2.254000
10.288000	1.099000	2.235000
8.007000	0.900000	2.466000
8.972000	0.884000	3.190000
10.219000	0.869000	1.954000
8.143000	0.860000	2.372000
8.067000	1.120000	2.365000
7.844000	1.456000	3.030000
8.038000	1.464000	2.241000
10.385000	1.447000	2.235000
8.381000	0.915000	4.548000
7.672000	0.907000	2.580000
7.666000	0.822000	2.659000
7.904000	0.826000	2.148000
8.739000	0.810000	2.745000
7.874000	1.250000	7.829000
8.468000	1.411000	7.463000
7.915000	1.081000	2.486000
8.224000	0.943000	2.838000
16.882000	0.937000	3.085000
7.831000	0.991000	5.328000
7.964000	1.492000	2.097000
10.321000	1.450000	2.440000
13.957000	1.432000	2.337000
8.002000	0.930000	4.400000
8.846000	0.834000	2.457000
10.665000	0.860000	2.789000
7.747000	0.831000	4.781000
8.015000	1.254000	2.276000
8.221000	1.459000	2.432000
8.300000	0.819000	3.393000
8.453000	0.757000	2.822000
7.653000	0.730000	2.104000
7.017000	0.785000	3.051000
9.760000	1.070000	3.204000
7.904000	1.459000	9.201000
13.383000	1.455000	3.681000
8.617000	1.449000	6.984000
8.166000	1.565000	2.816000
13.460000	1.443000	2.563000
8.848000	1.607000	2.602000
13.078979	1.483000	11.721000
6.774000	1.601000	1.898000
13.339000	1.213000	3.057000
7.906000	0.811000	4.512000
8.311000	0.856000	2.199000
7.841000	0.814000	2.811000
7.934000	0.825000	2.167000
13.549000	0.889000	2.371000
9.132000	0.894000	3.263000
8.090000	0.895000	2.366000
6.818000	0.816000	3.618000
10.590000	0.972000	2.092000
15.597000	0.825000	4.790000
7.979000	1.033000	2.159000
9.067000	0.826000	2.238000
8.793000	0.905000	4.247000
