framenum	recvswapchain	sendcamera	alphaadd	copyintoswap	netframetime	fps	mbps
360	19.379000	0.207000	3.733000	0.410000	25.783001	38.785244	92.669685	
361	47.901001	0.147000	2.258000	0.421000	53.693001	18.624401	37.150051	
362	15.202000	0.161000	3.678000	0.332000	23.131001	43.232025	101.643311	
363	13.551000	0.220000	3.715000	0.378000	20.572001	48.609760	124.456444	
364	12.203000	0.492000	1.884000	4.975000	19.899000	50.253780	156.229874	
365	22.547001	0.161000	2.510000	0.350000	34.181999	29.255165	81.158905	
366	18.021999	0.168000	3.695000	0.363000	24.348000	41.071136	95.870178	
367	17.537001	0.194000	3.701000	0.371000	25.547001	39.143539	94.513374	
368	17.305000	0.214000	3.701000	0.398000	23.907000	41.828754	99.902428	
369	19.363001	0.406000	3.855000	0.418000	27.254000	36.691864	86.328506	
370	17.330000	0.228000	3.763000	0.446000	24.259001	41.221813	97.746193	
371	16.521000	0.180000	3.673000	0.436000	23.257000	42.997807	106.144547	
372	16.868000	0.371000	7.142000	0.250000	26.766001	37.360828	104.271088	
373	14.364000	0.195000	3.717000	0.405000	20.878000	47.897308	121.064034	
374	15.672000	0.472000	3.674000	1.023000	23.504999	42.544140	111.479370	
375	14.393000	1.187000	7.451000	0.814000	25.753000	38.830425	121.374954	
376	13.379000	0.232000	3.713000	1.678000	20.353001	49.132805	133.265839	
377	16.594999	0.206000	3.741000	1.251000	24.837999	40.260891	102.394310	
378	15.182000	0.882000	6.951000	0.462000	25.292000	39.538193	120.897278	
379	9.313000	0.162000	3.699000	5.685000	20.104000	49.741344	196.482254	
380	12.053000	1.239000	3.723000	2.545000	20.684999	48.344212	146.880234	
381	14.076000	0.423000	7.052000	0.751000	26.023001	38.427544	123.414787	
382	16.847000	0.444000	6.227000	0.339000	25.570999	39.106800	110.822510	
383	13.627000	0.186000	3.737000	0.350000	21.034000	47.542072	118.206879	
384	18.472000	0.218000	3.743000	1.277000	25.850000	38.684719	99.353172	
385	15.804993	0.224000	3.741000	0.377000	23.039001	43.404659	105.560974	
386	18.947001	0.243000	3.763000	0.474000	26.791000	37.325966	91.483017	
387	13.472000	0.417000	3.695000	0.366000	23.358000	42.811886	107.644691	
388	19.695000	0.422000	4.427000	0.356000	27.330999	36.588490	87.838356	
389	18.556000	0.232000	3.720000	0.485000	24.245001	41.245617	98.424736	
390	21.208000	0.244000	2.925000	0.509000	25.889000	38.626442	86.828712	
391	19.719000	0.198000	3.491000	0.568000	26.167999	38.214615	88.204048	
392	16.945999	0.220000	3.685000	0.406000	23.174000	43.151810	104.816612	
393	20.555000	0.203000	3.697000	0.423000	26.518999	37.708813	88.373207	
394	15.640000	0.192000	3.704000	0.619000	23.197001	43.109020	106.297569	
395	15.909000	0.209000	3.755000	1.169000	23.160999	43.176029	108.188057	
396	17.666000	0.189000	3.719000	0.357000	24.264999	41.211624	102.845657	
397	19.309000	0.720000	3.774000	0.408000	25.886000	38.630920	94.040817	
398	18.865000	0.177000	3.749000	0.380000	24.298000	41.155651	98.047768	
399	22.232000	0.205000	2.893000	0.371000	27.655001	36.159824	80.580566	
400	19.528000	0.218000	3.640000	0.345000	25.629999	39.016777	89.597504	
401	19.009001	0.253000	3.712000	0.534000	24.313999	41.128571	97.000305	
402	18.945000	0.453000	3.703000	1.270000	26.388000	37.896011	92.599846	
403	19.815001	0.204000	3.070000	0.345000	25.520000	39.184952	90.013191	
404	18.032000	0.365000	3.900000	0.512000	24.962000	40.060894	96.766068	
405	17.924999	0.194000	3.704000	0.367000	24.108000	41.480007	98.477325	
406	14.352000	1.507000	3.707000	0.820000	22.861000	43.742619	111.634674	
407	18.990999	0.332000	4.525000	0.345000	26.221001	38.137371	93.758583	
408	16.361000	0.506000	3.534000	0.423000	25.958000	38.523769	88.983292	
409	19.618999	0.176000	3.671000	0.318000	25.445000	39.300453	91.170799	
410	18.523001	0.271000	3.738000	0.390000	24.441000	40.914856	97.210052	
411	17.388000	3.758000	3.170000	0.361000	23.646999	42.288662	100.059715	
412	21.066999	1.388000	1.082000	0.350000	25.421000	39.337555	82.029373	
413	21.400999	0.103000	1.269000	0.521000	24.607000	40.638844	85.886024	
414	22.035000	0.201000	3.277000	0.355000	26.672001	37.492500	85.096954	
415	18.375000	0.198000	3.733000	0.676000	24.423000	40.945011	98.836395	
416	17.076000	0.191000	3.704000	1.161000	24.694000	40.495667	102.839920	
417	15.752000	0.187000	3.730000	0.646000	22.059999	45.330917	114.151245	
418	14.867000	4.193000	3.692000	0.401000	23.252001	43.007053	104.330109	
419	23.903000	0.826000	3.221000	0.353000	28.908001	34.592499	78.009140	
420	18.694000	0.572000	3.669000	0.432000	24.552999	40.728222	96.801636	
421	18.257999	0.208000	3.675000	0.673000	24.362000	41.047535	100.332039	
422	16.105000	1.089000	7.398000	0.371000	25.905001	38.602585	111.411980	
423	18.024000	0.181000	3.693000	0.386000	23.424000	42.691257	103.046906	
424	17.445007	0.440000	3.720000	0.345000	25.906006	38.601086	90.264519	
425	19.218000	0.229000	3.729000	0.766000	25.079000	39.873997	96.431931	
426	19.497999	0.190000	3.617000	0.346000	25.667000	38.960533	91.017723	
427	22.184999	0.140000	2.499000	0.341000	28.747000	34.786240	74.367561	
428	18.410000	0.249000	3.727000	0.363000	24.134001	41.435318	99.967453	
429	18.906000	0.213000	3.740000	0.399000	24.761999	40.384460	95.078926	
430	20.634001	0.228000	3.323000	0.454000	26.767000	37.359436	85.946098	
431	21.403999	0.192000	2.764000	0.354000	25.806999	38.749176	87.280991	
432	17.988001	0.741000	3.753000	0.492000	25.139999	39.777248	93.478035	
433	18.677999	0.502000	3.725000	0.456000	25.186001	39.704597	94.663857	
434	17.865000	0.223000	3.690000	0.475000	25.090000	39.856518	94.445580	
435	18.438999	0.556000	3.713000	0.398000	24.204000	41.315483	99.182091	
436	15.231000	0.207000	3.693000	0.375000	23.382999	42.766113	102.908821	
437	19.639999	0.179000	3.709000	1.118000	25.919001	38.581734	93.525467	
438	16.180000	0.211000	3.728000	0.380000	23.861000	41.909393	99.455017	
439	21.959999	0.346000	3.858000	0.368000	27.794001	35.978989	83.701920	
440	19.736000	0.468000	3.615000	0.366000	25.438999	39.309723	92.233788	
441	19.701000	0.212000	3.121000	0.515000	26.608999	37.581272	86.034355	
442	19.025999	0.190000	3.702000	0.395000	25.419001	39.340649	92.711632	
443	16.166000	0.477000	3.713000	0.350000	23.434999	42.671219	101.884918	
444	20.598000	0.537000	3.618000	0.340000	26.448000	37.810043	87.388580	
445	17.408001	0.182000	3.694000	0.377000	24.246000	41.243916	97.824013	
446	20.296000	0.644000	3.127000	0.334000	27.774000	36.004898	81.123192	
447	20.826000	0.195000	2.968000	0.339000	25.422001	39.336006	89.328285	
448	19.761999	0.550000	3.458000	0.307000	25.639000	39.003082	88.335091	
449	18.634001	0.447000	3.704000	0.345000	25.003000	39.995201	94.290970	
450	19.160000	0.175000	3.703000	0.402000	24.926001	40.118752	94.932007	
451	18.805000	0.492000	3.757000	0.372000	24.075001	41.536861	99.535591	
452	17.291000	0.652000	5.049000	0.354000	26.931000	37.131931	92.683670	
453	17.274000	0.208000	3.701000	0.599000	23.540001	42.480881	103.150711	
454	17.487000	0.169000	3.706000	1.060000	24.267000	41.208225	101.397293	
455	17.666000	0.479000	3.701000	0.321000	23.648001	42.286873	106.168999	
456	19.561001	0.219000	3.737000	0.364000	25.768000	38.807823	93.142654	
457	21.921000	0.287000	3.080000	0.314000	26.643000	37.533310	84.776001	
458	24.421000	0.141000	2.498000	0.451000	28.625000	34.934498	75.615356	
459	19.896999	0.203000	3.714000	0.360000	25.304001	39.519444	92.349319	
460	20.899000	0.204000	3.401000	0.345000	25.938000	38.553474	87.533844	
461	16.730000	0.222000	3.733000	0.377000	23.429001	42.682144	100.792908	
462	20.079000	0.194000	3.593018	0.340000	27.809998	35.958290	82.948555	
463	19.451000	0.202000	3.704000	0.421000	25.013000	39.979210	94.741707	
464	18.257000	0.201000	3.750000	1.233000	24.327999	41.104900	102.685234	
465	19.393000	0.188000	3.725000	1.088000	25.966999	38.510418	96.573402	
466	17.503000	0.483000	5.832000	0.425000	26.561001	37.649185	106.224068	
467	25.601000	0.161000	2.475000	0.397000	29.959999	33.377838	72.609810	
468	28.608000	0.162000	2.488000	0.410000	33.273998	30.053497	63.955585	
469	29.735001	0.196000	2.522000	0.661000	34.791000	28.743065	61.241982	
470	25.898001	0.142000	2.468000	0.403000	30.521000	32.764328	70.628807	
471	18.489000	0.181000	3.728000	0.358000	24.702000	40.482552	94.537621	
472	21.315001	0.192000	3.498000	0.390000	27.222000	36.734993	84.033913	
473	19.118999	0.201000	3.704000	0.475000	26.066000	38.364151	90.655121	
474	16.750999	0.170000	3.696000	0.357000	22.646000	44.157909	106.444901	
475	17.752001	0.220000	3.709000	1.165000	24.663000	40.546566	105.241524	
476	16.294001	0.458000	3.723000	1.077000	24.290001	41.169205	104.188576	
477	17.693001	0.204000	3.703000	0.409000	23.569000	42.428612	106.697540	
478	17.538000	0.419000	3.704000	1.091000	26.365999	37.927635	93.312408	
479	17.653999	0.196000	3.710000	1.029000	25.025000	39.960041	97.969597	
480	16.412001	0.220000	3.735000	0.358000	21.983000	45.489697	111.076286	
481	19.101000	0.467000	3.712000	1.075000	27.323999	36.597862	89.129585	
482	15.973000	0.178000	3.684000	0.382000	24.576000	40.690105	104.353729	
483	19.080000	0.406000	5.324000	0.485000	26.945999	37.111259	95.780502	
484	16.070999	0.481000	3.712000	0.390000	22.846001	43.771336	105.845871	
485	21.059999	0.803000	3.700000	0.594000	26.672001	37.492500	87.943130	
486	16.886000	0.240000	3.739000	1.063000	24.931000	40.110706	99.038200	
487	19.048000	0.199000	3.711000	0.463000	25.020000	39.968025	97.746193	
488	14.247000	0.192000	3.743000	1.122000	22.237000	44.970097	114.641129	
489	17.295000	0.384000	5.469000	0.453000	27.990999	35.725769	94.508530	
490	14.261000	0.205000	3.769000	0.859000	21.697001	46.089321	119.688309	
491	15.976000	0.196000	3.715000	0.365000	22.903999	43.660496	110.989342	
492	15.729000	0.180000	3.736000	0.735000	23.921000	41.804272	107.613266	
493	16.339001	0.544000	3.914000	1.173000	24.075001	41.536861	105.718384	
494	18.155001	0.190000	3.696000	1.089000	25.396000	39.376282	98.836395	
495	16.469000	0.370000	3.916000	0.461000	22.827999	43.805855	107.350021	
496	15.467000	0.187000	3.702000	1.169000	23.385000	42.762455	111.109764	
497	17.768999	0.270000	5.472000	0.459000	27.114000	36.881317	98.246361	
498	15.902000	0.191000	3.708000	0.379000	21.322001	46.899914	114.948547	
499	17.528999	0.183000	3.708000	1.114000	24.986000	40.022411	101.721855	
500	14.262000	0.431000	3.679000	0.324000	20.420000	48.971596	120.960754	
501	17.044006	0.432000	3.712000	1.226000	25.054993	39.912205	98.519508	
502	15.825000	4.122000	3.695000	0.562000	21.818001	45.833714	113.302185	
503	20.500999	0.193000	3.718000	0.536000	25.770000	38.804810	90.592743	
504	17.995001	0.578000	3.702000	0.588000	23.552000	42.459240	102.059807	
505	17.309999	0.176000	3.699000	1.065000	23.374001	42.782578	105.548882	
506	16.045000	0.224000	3.693000	1.211000	23.916000	41.813011	116.180267	
507	13.712000	0.211000	3.691000	0.381000	20.502001	48.775726	130.362823	
508	13.871000	0.215000	3.730000	1.242000	22.740999	43.973442	118.351089	
509	15.447000	0.256000	3.740000	1.100000	24.495001	40.824657	112.335442	
510	14.889000	0.185000	3.735000	0.385000	21.118000	47.352970	123.241501	
511	16.819000	0.374000	7.501000	0.490000	27.639000	36.180759	105.991951	
512	13.898000	0.176000	3.720000	0.336000	19.466000	51.371624	133.817337	
513	20.405001	0.253000	3.717000	1.219000	27.379000	36.524345	90.308670	
514	19.253000	0.205000	3.509000	0.346000	25.009001	39.985603	96.832146	
515	20.686001	0.470000	3.530000	0.339000	25.743999	38.844002	90.030769	
516	16.247999	0.188000	3.650000	0.382000	24.201000	41.320606	97.642624	
517	19.479000	0.323000	5.356000	0.315000	26.443001	37.817192	96.250648	
518	11.536000	0.182000	3.705000	0.632000	16.889000	59.210136	163.462219	
519	11.441000	0.191000	3.722000	0.661000	17.481001	57.204964	164.453949	
520	16.771999	0.428000	3.868000	0.895000	24.266001	41.209923	103.930077	
521	14.688000	0.200000	3.701000	1.109000	21.983000	45.489697	121.623230	
522	14.209000	0.188000	3.697000	1.299000	21.141001	47.301449	131.987106	
523	13.831000	0.660000	7.726000	1.252000	25.961000	38.519318	130.399719	
524	10.425000	0.181000	3.696000	0.363000	18.688999	53.507412	154.812698	
525	12.937000	0.222000	3.715000	0.615000	21.016001	47.582794	129.757126	
526	14.287000	1.266000	3.751000	0.463000	21.688000	46.108448	116.107079	
527	15.968000	0.195000	3.669000	0.685000	22.603001	44.241913	111.237175	
528	15.086000	1.268000	3.700000	0.551000	21.721001	46.038395	121.535004	
529	14.977000	0.177000	3.741000	1.081000	24.370001	41.034058	109.871246	
530	14.951000	0.394000	7.340000	0.346000	24.719000	40.454712	126.013535	
531	12.037000	0.196000	3.709000	0.370000	19.870001	50.327126	132.347244	
532	15.923000	0.187000	3.702000	1.097000	23.885000	41.867279	108.576805	
533	12.469000	0.892000	3.730000	1.174000	21.596001	46.304871	133.304398	
534	14.065000	0.190000	3.744000	0.427000	21.780001	45.913681	119.393707	
535	14.934000	0.515000	3.722000	0.401000	21.794001	45.884186	113.721611	
536	18.856001	0.194000	3.025000	0.418000	24.087999	41.514446	95.875160	
537	15.536000	0.216000	3.410000	0.393000	23.347000	42.832054	102.377243	
538	13.921000	4.329000	3.770000	0.611000	20.958000	47.714478	121.623230	
539	18.247999	0.248000	2.433000	0.361000	25.632000	39.013733	86.775574	
540	14.159000	1.258000	3.707000	0.526000	22.313000	44.816925	109.259026	
541	16.325001	0.186000	3.071000	0.351000	23.931000	41.786804	96.205437	
542	16.041000	0.520000	3.696000	0.391000	22.468000	44.507744	108.532059	
543	15.431000	0.218000	3.597000	0.352000	22.809999	43.840424	106.120094	
544	16.406982	0.197000	3.726000	0.452000	22.117981	45.212082	111.634766	
545	16.032000	0.225000	3.609000	0.445000	22.763000	43.930939	107.500282	
546	25.613001	0.144000	2.251000	0.617000	31.202000	32.049229	69.085457	
547	18.882999	0.175000	2.901000	0.347000	23.924999	41.797283	96.170296	
548	16.184999	0.186000	3.693000	0.374000	21.396999	46.735523	112.733932	
549	14.365000	4.117000	3.700000	0.359000	20.671000	48.376953	121.655334	
550	19.737000	0.492000	2.381000	0.474000	25.981001	38.489666	86.804176	
551	15.791000	0.589000	3.155000	0.350000	23.631001	42.317295	97.271622	
552	18.613001	0.169000	2.633000	0.335000	24.372000	41.030693	91.342476	
553	18.146999	0.601000	2.914000	0.341000	24.158001	41.394154	94.156105	
554	20.195999	0.185000	2.639000	0.470000	24.559999	40.716614	92.201492	
555	17.025999	0.781000	2.906000	0.597000	24.264000	41.213322	94.922241	
556	19.617001	0.163000	2.871000	0.335000	24.002001	41.663193	93.706146	
557	18.474001	0.190000	2.910000	0.357000	24.099001	41.495495	94.809937	
558	21.311001	0.153000	2.293000	0.352000	25.336000	39.469528	86.458084	
559	18.179001	0.380000	3.617000	0.406000	24.782000	40.351868	95.147636	
560	19.080999	0.209000	3.562000	0.360000	25.100000	39.840637	92.599846	
561	16.910999	0.481000	3.644000	0.473000	24.921000	40.126801	95.845245	
562	22.236000	0.193000	2.577000	0.348000	27.114000	36.881317	81.098206	
563	18.308001	0.238000	3.675000	0.452000	24.061001	41.561031	101.924355	
564	16.608999	0.196000	3.744000	0.410000	22.437000	44.569237	109.362762	
565	17.799999	0.555000	3.678000	0.585000	24.073000	41.540314	98.794022	
566	20.243000	0.193000	3.413000	0.355000	25.539000	39.155800	90.865173	
567	18.327999	0.199000	3.718000	0.376000	23.834999	41.955109	100.886696	
568	16.396999	0.185000	3.717000	1.095000	24.518000	40.786362	104.816612	
569	14.184000	0.618000	7.089000	0.386000	24.493999	40.826324	126.523888	
570	14.634000	0.184000	3.695000	0.358000	21.568001	46.364983	114.031181	
571	15.089000	0.448000	3.695000	0.739000	22.023001	45.407074	115.113663	
572	17.010000	0.188000	3.702000	0.365000	23.854000	41.921692	102.184273	
573	16.816000	2.329000	3.902000	0.447000	23.277000	42.960861	105.609352	
574	22.195000	0.344000	1.662000	0.364000	25.975000	38.498554	82.011124	
575	20.386000	0.211000	2.733000	0.424000	26.822001	37.282825	83.739952	
576	22.518999	0.173000	2.472000	0.879000	28.539000	35.039772	77.877304	
577	16.573000	0.246000	3.693000	0.581000	22.396000	44.650829	110.054932	
578	15.392000	0.435000	3.732000	0.511000	23.610001	42.354935	104.953873	
579	14.841000	0.204000	3.707000	1.222000	21.872999	45.718468	125.225899	
580	14.045000	0.192000	3.723000	0.383000	20.566999	48.621578	128.044449	
581	14.352000	0.363000	7.428000	1.186000	27.596001	36.237137	112.609970	
582	8.961000	0.309000	3.680000	0.380000	14.526000	68.842079	210.747772	
583	10.326000	0.491000	7.927000	0.485000	22.499001	44.446419	168.945923	
584	10.393000	0.193000	3.712000	1.051000	18.186001	54.987350	162.110825	
585	15.067017	0.212000	3.701000	0.574000	21.036987	47.535324	124.196449	
586	14.833000	0.362000	3.963000	0.587000	21.327999	46.886723	125.644165	
587	13.788000	0.196000	3.706000	0.598000	21.105000	47.382137	125.404816	
588	15.333000	0.286000	3.699000	1.268000	22.374001	44.694733	120.329025	
589	14.375000	0.412000	3.819000	0.733000	20.638000	48.454308	125.370697	
590	16.957001	0.196000	3.708000	0.430000	22.458000	44.527561	109.297913	
591	14.462000	0.197000	3.815000	0.493000	22.044001	45.363815	116.055908	
592	12.943000	0.257000	3.668000	0.402000	20.082001	49.795834	139.046478	
593	15.025000	0.207000	3.701000	1.328000	22.725000	44.004398	118.564262	
594	19.677999	0.245000	3.257000	0.449000	27.135000	36.852772	84.838448	
595	17.708000	0.256000	3.730000	0.365000	22.962000	43.550213	104.768936	
596	17.662001	0.675000	3.721000	0.348000	23.691999	42.208340	103.971115	
597	17.841999	0.221000	3.707000	0.721000	23.466000	42.614849	104.265190	
598	15.772000	0.251000	4.829000	0.505000	23.721001	42.156738	112.754631	
599	13.047000	0.252000	3.722000	4.037000	24.412001	40.963459	124.700623	
600	13.567000	0.198000	3.794000	4.938000	24.497000	40.821327	127.345581	
601	13.106000	0.232000	3.731000	4.454000	22.723000	44.008274	138.057068	
602	14.760000	0.196000	3.731000	0.521000	21.233999	47.094284	115.873520	
603	17.142000	0.234000	3.727000	0.366000	23.105000	43.280678	103.035378	
604	19.548000	0.139000	2.465000	0.348000	24.893999	40.170322	87.546303	
605	17.500000	0.188000	2.935000	0.367000	24.392000	40.997047	92.706970	
606	21.681000	0.180000	2.021000	0.415000	26.666000	37.500938	80.233322	
607	18.125999	0.192000	3.203000	0.414000	23.837000	41.951588	96.700058	
608	20.299000	0.217000	2.795000	0.372000	24.844999	40.249550	89.584442	
609	19.712000	0.217000	2.638000	0.344000	24.983000	40.027218	89.302330	
610	20.914000	0.139000	2.512000	0.341000	26.441000	37.820053	81.647835	
611	18.945000	0.174000	2.829000	0.415000	24.497000	40.821327	91.175308	
612	20.363001	0.201000	2.759000	0.395000	24.865000	40.217175	90.290970	
613	15.547000	0.179000	3.703000	0.490000	21.959000	45.539413	109.447182	
614	17.340000	0.203000	3.717000	0.697000	25.938000	38.553474	101.559311	
615	16.857000	0.208000	3.703000	1.128000	22.722000	44.010212	110.206276	
616	19.830000	0.505000	3.712000	0.387000	25.426001	39.329819	91.546638	
617	16.962999	0.223000	3.707000	0.375000	23.306000	42.907406	102.811249	
618	19.315001	0.482000	3.735000	0.610000	25.288000	39.544449	93.043922	
619	17.944000	0.217000	3.724000	1.091000	24.093000	41.505833	103.521477	
620	19.264999	0.197000	3.696000	0.469000	24.500999	40.814663	97.210052	
621	13.762000	4.156000	3.725000	0.392000	21.104000	47.384380	125.362167	
622	17.334000	0.198000	3.728000	0.403000	24.351999	41.064388	105.803337	
623	14.929000	2.077000	7.473000	0.564000	25.184000	39.707752	123.200317	
624	8.696000	8.165000	7.474000	0.519000	19.309000	51.789322	201.817581	
625	15.407000	0.205000	3.670000	0.688000	22.417000	44.609001	117.102921	
626	11.867000	1.158000	7.374023	0.573000	23.541016	42.479050	139.319733	
627	16.351000	0.186000	3.716000	1.078000	24.350000	41.067760	104.947899	
628	13.524000	0.200000	3.767000	0.475000	21.378000	46.777061	129.111801	
629	14.332000	0.180000	3.691000	0.386000	21.479000	46.557102	126.022148	
630	12.851000	0.348000	7.484000	0.475000	24.474001	40.859688	137.377945	
631	12.331000	0.220000	3.737000	1.127000	19.972000	50.070099	149.926788	
632	13.085000	0.186000	3.704000	0.594000	19.757000	50.614971	130.936996	
633	15.154000	0.459000	3.900000	1.210000	23.556999	42.450230	112.892754	
634	15.318000	0.837000	3.711000	1.303000	21.695000	46.093571	121.751770	
635	15.790000	0.190000	3.623000	0.327000	21.853001	45.760307	112.198685	
636	16.989000	0.517000	3.184000	0.404000	23.424999	42.689434	99.535591	
637	15.649000	0.192000	3.724000	0.355000	22.525999	44.393147	107.606979	
638	16.242001	0.174000	3.705000	0.342000	22.410000	44.622936	108.398026	
639	16.496000	0.454000	3.736000	0.450000	22.451000	44.541447	109.026375	
640	14.799000	0.160000	3.851000	0.358000	21.344000	46.851574	115.793442	
641	15.027000	0.172000	3.709000	0.662000	21.504000	46.502975	122.569489	
642	15.873000	4.145000	3.730000	0.333000	22.579000	44.288940	106.617310	
643	22.174000	0.115000	2.035000	0.312000	26.337999	37.967957	80.187935	
644	18.103001	0.225000	3.270000	0.447000	23.433001	42.674858	99.471123	
645	14.948000	0.122000	3.118000	2.111000	22.483000	44.478050	113.031212	
646	15.626000	0.548000	3.737000	1.350000	22.469999	44.503784	113.770752	
647	16.641001	0.193000	3.709000	1.328000	23.184000	43.133194	108.865395	
648	17.108999	0.180000	3.413000	0.366000	23.347000	42.832054	101.733086	
649	15.731000	0.205000	3.677000	0.407000	22.195000	45.055195	109.492691	
650	14.308000	0.182000	3.716000	0.704000	21.646000	46.197910	116.378319	
651	16.743000	0.269000	3.315000	0.416000	23.441000	42.660297	103.191132	
652	16.665001	0.184000	3.535000	0.360000	22.979000	43.517994	104.454269	
653	16.582001	0.219000	3.699000	0.375000	22.017000	45.419449	113.246506	
654	15.877000	0.186000	3.713000	0.685000	22.329000	44.784809	110.882515	
655	14.578000	0.198000	3.750000	0.661000	21.058001	47.487888	120.810120	
656	13.725000	0.204000	3.814000	1.504000	22.650999	44.148163	115.946404	
657	17.014999	0.185000	3.711000	0.438000	22.798000	43.863495	107.375046	
658	15.457000	0.420000	3.115000	0.537000	23.933001	41.783310	97.379547	
659	16.271999	0.268000	3.575000	0.404000	22.818001	43.825050	105.864113	
660	14.544000	0.404000	3.688000	0.391000	20.037001	49.907669	125.515831	
661	13.626000	0.463000	3.704000	1.095000	22.069000	45.312428	116.158302	
662	14.378000	0.358000	4.080000	0.417000	24.235001	41.262634	108.245239	
663	20.922001	0.142000	2.489000	0.369000	25.059000	39.905823	89.056381	
664	15.903000	0.182000	3.698000	0.485000	22.367001	44.708721	110.735947	
665	17.528000	0.179000	3.431000	0.385000	23.004000	43.470703	102.212601	
666	18.771000	0.202000	3.227000	0.443000	23.582001	42.405224	99.508713	
667	17.746000	0.205000	3.235000	0.328000	22.639000	44.171562	103.168037	
668	15.576000	0.408000	3.642000	0.431000	22.855000	43.754105	106.567993	
669	21.648010	0.385000	2.406000	0.464000	26.174011	38.205837	84.768135	
670	16.215000	1.490000	3.666000	0.616000	22.079000	45.291904	114.335335	
671	16.042999	0.192000	3.709000	0.380000	22.330999	44.780800	110.749268	
672	16.961000	0.224000	2.904000	0.341000	24.319000	41.120110	94.581276	
673	13.421000	0.214000	3.703000	0.369000	22.304001	44.835007	111.898972	
674	10.277000	0.180000	3.691000	0.372000	17.469000	57.244263	148.945450	
675	15.620000	0.165000	3.749000	0.390000	21.063000	47.476620	117.964798	
676	14.321000	1.043000	3.710000	0.490000	21.531000	46.444660	122.349823	
677	16.556999	0.199000	3.688000	0.414000	22.688000	44.076164	112.906578	
678	15.072000	0.191000	3.722000	0.397000	20.267000	49.341293	123.447861	
679	13.657000	0.177000	3.735000	0.656000	20.657000	48.409740	126.636887	
680	15.319000	0.389000	6.191000	0.458000	24.355000	41.059330	117.633545	
681	14.892000	0.199000	3.700000	0.396000	20.184000	49.544193	125.473114	
682	13.445000	0.247000	3.740000	1.201000	23.569000	42.428612	107.081856	
683	18.900000	0.254000	3.010000	0.349000	23.808001	42.002686	96.416794	
684	14.563000	0.746000	3.823000	0.447000	22.413000	44.616962	110.272209	
685	20.302000	0.119000	1.720000	0.336000	24.302000	41.148876	86.910599	
686	17.011000	0.470000	2.991000	0.364000	24.389000	41.002090	92.992279	
687	16.989000	0.188000	3.075000	0.350000	23.839001	41.948067	96.852509	
688	16.309999	0.206000	3.724000	0.386000	22.216000	45.012604	109.995819	
689	15.603000	4.149000	3.732000	0.368000	22.274000	44.895393	110.855827	
690	19.816999	0.153000	2.533000	0.600000	25.320999	39.492912	89.754578	
691	15.866000	0.249000	3.643000	0.454000	22.416000	44.610992	109.330338	
692	16.277000	0.184000	3.336000	0.367000	23.275999	42.962711	100.076019	
693	15.035000	0.219000	3.717000	0.409000	21.593000	46.311302	115.939110	
694	14.148000	0.200000	3.704000	1.058000	22.194000	45.057220	118.267563	
695	13.833000	0.158000	2.400000	1.607000	21.075001	47.449585	130.252274	
696	14.617000	0.215000	3.723000	1.176000	21.239000	47.083195	133.555542	
697	14.026000	0.946000	3.705000	1.099000	22.017000	45.419449	121.103806	
698	16.684000	0.194000	3.123000	0.432000	22.132000	45.183445	112.596207	
699	16.615000	0.682000	3.706000	0.470000	22.087000	45.275501	111.654953	
700	15.991000	0.250000	3.532000	0.343000	23.077000	43.333191	104.804680	
701	13.727000	0.193000	3.707000	0.678000	21.000000	47.619049	121.271133	
702	13.502000	4.171000	3.705000	0.439000	20.551001	48.659431	125.268448	
703	19.691000	0.224000	2.660000	0.343000	25.455000	39.285011	87.717125	
704	17.219000	1.030000	3.566000	0.403000	22.774000	43.909721	106.089546	
705	19.069000	0.193000	2.642000	0.377000	24.836000	40.264133	90.534904	
706	16.856001	0.524000	3.473000	0.385000	23.247999	43.014454	101.632111	
707	17.613001	0.198000	3.181000	0.367000	23.653999	42.276150	99.353172	
708	16.422001	0.182000	3.637000	0.464000	22.879000	43.708206	104.412849	
709	17.035000	4.013000	3.654000	0.421000	22.733999	43.986980	106.187347	
710	19.599001	1.979000	2.635000	0.359000	23.684000	42.222599	94.170540	
711	18.031000	0.309000	3.056000	0.467000	24.046000	41.586960	95.765579	
712	14.408000	0.201000	3.339000	0.386000	23.395996	42.742355	99.837502	
713	15.009000	0.813000	3.704000	0.474000	22.415001	44.612980	109.395218	
714	14.897000	0.185000	3.695000	0.378000	22.379999	44.682755	107.877785	
715	14.486000	0.187000	3.685000	0.405000	22.242001	44.959984	111.116478	
716	15.007000	0.497000	4.002000	0.484000	21.584000	46.330616	116.063217	
717	16.992001	0.442000	3.358000	0.343000	23.393000	42.747829	100.914314	
718	16.714001	0.182000	3.233000	0.390000	23.747999	42.108810	99.465759	
719	21.150000	0.124000	2.251000	0.355000	28.639000	34.917419	74.319580	
720	15.223000	0.187000	3.601000	0.364000	22.889999	43.687202	104.023926	
721	16.670000	0.182000	3.160000	0.354000	22.926001	43.618599	102.343140	
722	14.868000	1.442000	3.708000	0.502000	21.590000	46.317738	113.490555	
723	15.737000	0.199000	3.704000	1.161000	23.035000	43.412201	109.845047	
724	15.757000	0.182000	3.688000	0.390000	22.134001	45.179359	112.219185	
725	15.122000	0.228000	3.787000	0.560000	21.691000	46.102070	114.555626	
726	12.849000	0.214000	3.720000	0.669000	20.365000	49.103855	128.742050	
