drawtime	alpharemove	copytime
6.980000	6.078000	1.380000
6.888000	6.013000	1.102000
6.218000	5.999000	1.062000
7.322000	6.061000	1.139000
6.963000	6.053000	0.925000
6.221000	6.036000	1.051000
6.858000	6.009000	1.167000
6.758000	6.030000	1.076000
6.354000	6.020000	1.138000
6.604000	6.005000	1.140000
6.243000	6.044000	1.055000
6.845000	6.037000	1.087000
7.023000	6.034000	0.880000
6.961000	6.028000	1.038000
7.152000	6.054000	0.906000
6.458000	6.033000	0.875000
6.296000	5.932000	1.016000
6.300000	6.003000	1.047000
6.225000	5.962000	0.915000
6.889000	6.026000	1.131000
6.573000	4.939000	0.878000
6.507000	5.917000	0.970000
6.708000	6.199000	1.004000
6.498000	6.020000	1.078000
6.336000	6.012000	1.017000
6.944000	5.996000	1.129000
6.384000	5.965000	1.055000
6.359000	6.039000	1.056000
7.007000	6.144000	1.099000
6.578000	6.027000	0.991000
6.611000	6.037000	1.062000
6.506000	6.211000	1.130000
6.527000	6.023000	0.901000
6.150000	6.021000	1.149000
6.810000	5.991000	1.138000
6.081000	6.025000	1.026000
6.109000	6.036000	1.020000
6.177000	6.009000	0.937000
6.467000	5.864000	0.923000
6.024000	3.027000	0.707000
6.115000	2.971000	0.685000
5.963000	3.233000	0.840000
6.117000	2.934000	0.679000
6.911000	6.062000	1.055000
6.623000	6.062000	1.380000
6.539000	6.201000	1.045000
6.537000	6.313000	1.006000
6.266000	6.162000	0.905000
6.245000	6.030000	1.014000
6.036000	6.138000	1.082000
6.206000	6.090000	1.034000
6.212000	6.022000	1.015000
5.892000	6.005000	1.007000
5.953000	6.040000	1.016000
6.469000	6.042000	1.065000
6.122000	6.036000	1.085000
5.547000	6.122000	1.596000
6.127000	6.135000	1.069000
5.691000	6.098000	1.030000
5.572000	6.154000	1.034000
6.152000	6.025000	1.050000
5.670000	6.033000	1.062000
8.844000	6.041000	0.971000
6.740000	6.009000	1.200000
7.326000	6.099000	0.984000
6.315000	6.194000	1.143000
6.820000	6.131000	1.217000
6.343000	5.981000	0.961000
7.117000	5.981000	0.966000
7.602000	5.941000	1.203000
6.846000	6.099000	1.617000
