recvswapchain	sendcamera	alphaadd	copyintoswap	netframetime	fps	mbps
26.011000	0.827000	6.310000	0.675000	34.978001	28.589399	124.416916
26.232000	0.210000	3.148000	0.459000	31.474001	31.772255	118.848480
21.479000	0.235000	3.161000	0.358000	27.121000	36.871796	146.875412
23.535999	0.199000	3.234000	0.394000	28.402000	35.208786	133.167862
22.768005	0.230000	3.212000	0.417000	27.708008	36.090649	137.842712
21.090000	0.210000	3.142000	0.654000	26.593000	37.603882	146.765335
23.538000	0.233000	3.173000	0.447000	28.612000	34.950371	133.343536
21.889000	0.235000	3.162000	0.660000	26.996000	37.042526	144.811905
22.305000	1.049000	6.340000	0.430000	30.650000	32.626427	140.790802
21.059000	0.210000	3.156000	0.516000	28.006001	35.706635	146.854752
22.992001	0.222000	3.160000	1.049000	29.679001	33.693855	138.207474
19.532000	0.285000	3.632000	1.115000	26.152000	38.237991	157.760544
22.981001	0.246000	3.157000	0.437000	27.767000	36.013973	136.807556
26.542999	0.181000	2.799000	0.414000	32.641998	30.635380	113.955711
24.878000	0.190000	3.147000	0.391000	29.726999	33.639454	125.473114
23.812000	0.212000	3.252000	0.652000	29.101999	34.361900	131.106277
21.643999	0.196000	3.137000	0.603000	26.660000	37.509377	147.006332
23.936001	0.193000	2.598000	0.376000	28.570000	35.001751	128.667511
26.205999	0.230000	3.153000	1.274000	32.925999	30.371136	114.799042
25.846001	0.190000	3.177000	0.366000	30.558001	32.724655	121.635033
24.492001	0.337000	3.159000	0.641000	30.691000	32.582844	126.921585
21.481001	0.275000	6.296000	0.494000	30.391001	32.904476	146.108368
22.662001	0.268000	3.149000	0.626000	27.767000	36.013973	141.375198
23.608000	0.311000	3.228000	0.585000	29.209999	34.234852	132.313156
25.344999	0.380000	3.217000	0.634000	31.072001	32.183315	124.313263
22.947001	0.194000	3.125000	1.159000	29.521000	33.874191	138.807480
20.385000	0.229000	3.150000	0.738000	26.775999	37.346878	156.398300
24.916000	0.191000	3.941000	0.400000	31.096001	32.158478	126.741905
23.914000	0.218000	3.151000	0.414000	29.011999	34.468498	129.727585
22.489000	0.195000	3.150000	0.825000	28.003000	35.710461	138.832077
22.855000	0.233000	3.242000	0.415000	27.607000	36.222698	137.335205
22.669001	0.223000	3.139000	0.496000	27.438999	36.444477	139.047699
23.120001	0.207000	3.162000	0.420000	28.455000	35.143208	134.182953
22.176001	0.203000	3.130000	0.806000	27.808001	35.960873	140.854095
20.934000	0.199000	3.243000	0.429000	27.729000	36.063328	142.131912
25.914000	0.164000	2.782000	0.604000	31.305000	31.943779	121.933220
24.452999	0.154000	3.104000	0.370000	30.437000	32.854748	118.789902
24.431999	0.258000	3.147000	0.565000	29.558001	33.831787	128.831497
20.119995	0.311000	3.186000	0.717000	26.314026	38.002548	150.328201
20.747000	0.259000	3.139000	0.518000	26.221001	38.137371	154.669037
23.378000	0.360000	6.365000	0.489000	31.927999	31.320471	135.307022
25.391001	0.562000	6.293000	0.530000	34.048000	29.370300	126.251663
23.285000	0.150000	3.146000	0.375000	29.563000	33.826065	124.709068
26.270000	0.125000	2.597000	0.508000	30.542999	32.740726	120.179497
25.183001	0.141000	2.992000	0.361000	30.077000	33.247997	121.753181
26.038000	0.153000	2.384000	0.380000	30.021999	33.308907	120.041367
24.570999	0.151000	3.106000	0.385000	30.068001	33.257946	123.383209
26.580999	0.187000	2.509000	0.396000	30.688000	32.586029	118.318924
25.542999	0.141000	2.890000	0.356000	30.097000	33.225903	121.057022
23.430000	0.220000	3.175000	0.682000	28.906000	34.594894	131.745712
19.604000	0.190000	3.144000	0.381000	26.558001	37.653439	144.185532
26.021999	0.160000	4.213000	0.446000	31.919001	31.329302	121.862099
21.718000	0.315000	3.220000	0.737000	27.473000	36.399376	145.605942
18.541000	0.310000	3.159000	0.494000	24.694000	40.495667	163.489517
20.136000	0.247000	3.144000	0.461000	25.959999	38.520802	149.617523
22.771999	0.247000	3.154000	0.470000	27.705999	36.093266	140.412262
20.823999	0.197000	3.154000	0.603000	26.546000	37.670460	150.436417
21.646000	0.202000	3.167000	0.421000	27.226000	36.729595	147.158234
24.686001	0.164000	3.164000	0.620000	30.611000	32.667995	128.010452
25.237000	0.155000	2.866000	0.414000	29.871000	33.477283	123.812233
24.450001	0.158000	3.142000	0.368000	29.340000	34.083164	126.190659
25.124001	0.153000	3.067000	0.376000	29.882000	33.464962	126.013031
22.712999	0.211000	3.112000	0.660000	27.874001	35.875725	138.696899
21.658001	0.209000	3.156000	0.412000	27.962000	35.762821	139.208313
21.329000	0.213000	6.144000	0.426000	30.195999	33.116970	148.426880
21.063000	0.215000	3.155000	0.431000	25.716999	38.884785	149.760559
23.434000	0.219000	6.354000	0.421000	31.441999	31.804594	133.879089
20.476999	0.347000	3.148000	0.648000	28.056000	35.643002	142.306198
24.108999	0.290000	3.151000	0.398000	29.837999	33.514313	129.953552
23.200001	0.310000	3.167000	0.606000	28.674999	34.873585	134.852814
23.989000	0.220000	3.169000	0.675000	31.108000	32.146072	125.780342
