framenum	recvswapchain	sendcamera	alphaadd	copyintoswap	netframetime	fps	mbps
361	27.507999	0.133000	2.480000	0.380000	32.820000	30.469227	64.196152	
362	14.790000	0.187000	3.717000	1.029000	21.145000	47.292503	122.855423	
363	12.524000	0.231000	3.744000	1.806000	21.237000	47.087631	125.755615	
364	12.239000	0.231000	3.707000	3.726000	21.680000	46.125462	142.035904	
365	11.336000	0.484000	7.446000	1.864000	22.311001	44.820938	162.425095	
366	8.082000	0.167000	3.702000	7.637000	21.080999	47.436081	213.012817	
367	6.525000	0.142000	3.641000	8.592000	19.650000	50.890587	291.276855	
368	6.333000	1.286000	7.420000	4.381000	20.426001	48.957211	289.674683	
369	5.453000	0.279000	3.716000	8.830000	21.315001	46.915318	283.264160	
370	5.396000	0.212000	3.727000	9.096000	20.173000	49.571209	352.833069	
371	4.302000	0.186000	3.740000	9.827000	20.545000	48.673641	407.517151	
372	1.872000	0.188000	4.206000	13.112000	21.128000	47.330555	1013.304016	
373	1.223000	0.692000	3.689000	11.454000	20.582001	48.586140	501.278198	
374	5.156000	0.440000	3.690000	9.039000	20.205000	49.492699	311.561859	
375	6.700000	0.570000	3.708000	7.769000	21.530001	46.446815	247.011520	
376	10.137000	0.198000	3.700000	4.893000	21.763000	45.949547	166.039093	
377	12.722000	0.334000	3.731000	3.111000	21.287001	46.977028	142.828354	
378	15.118000	0.182000	3.695000	0.330000	22.230000	44.984257	115.344177	
379	16.476999	0.210000	3.094000	0.334000	23.301001	42.916611	99.246170	
380	19.334000	0.181000	3.118000	0.321000	23.788000	42.038002	96.014999	
381	20.103001	0.211000	2.913000	0.342000	24.615000	40.625637	90.941391	
382	20.921000	0.153000	2.468000	0.345000	25.108999	39.826359	87.943130	
383	16.736000	0.170000	2.755000	0.328000	24.485001	40.841331	90.668503	
384	18.260000	0.192000	3.244000	0.339000	23.652000	42.279720	97.348679	
385	19.740000	0.182000	2.986000	0.476000	24.365999	41.040794	93.128532	
386	19.476000	0.181000	2.699000	0.358000	24.833000	40.268997	88.876030	
387	18.059000	0.190000	2.771000	0.346000	24.836000	40.264133	90.379524	
388	19.125999	0.185000	2.894000	0.346000	24.355000	41.059330	92.266106	
389	18.309999	0.237000	2.969000	0.338000	24.221001	41.286488	93.288795	
390	19.455000	0.188000	2.670000	0.353000	24.843000	40.252789	88.880318	
391	18.433001	0.223000	3.402000	0.365000	23.403000	42.729565	100.037994	
392	18.629000	0.228000	3.255000	0.376000	23.621000	42.335209	99.842911	
393	19.528000	0.508000	2.918000	0.528000	24.291000	41.167511	94.873375	
394	20.010010	0.211000	3.474000	0.310000	24.929993	40.112328	93.459152	
395	19.232000	0.228000	3.705000	0.344000	24.409000	40.968494	95.571922	
396	19.382000	0.223000	3.712000	0.371000	24.507000	40.804668	96.689926	
397	17.493000	0.213000	3.710000	0.361000	22.573000	44.300713	106.230186	
398	19.743000	0.189000	3.705000	1.132000	26.444000	37.815762	90.847252	
399	16.736000	0.533000	3.782000	0.390000	22.591000	44.265415	108.596001	
400	16.752001	0.255000	3.714000	0.369000	24.302999	41.147182	100.903267	
401	16.577999	0.247000	3.792000	0.611000	24.007999	41.652782	101.113609	
402	14.717000	4.227000	3.743000	0.381000	22.421000	44.601044	107.425095	
403	21.221001	0.283000	3.343000	0.341000	26.943001	37.115391	83.323532	
404	18.823999	0.187000	3.687000	0.350000	24.111000	41.474846	98.167877	
405	17.660000	0.208000	3.707000	0.396000	23.055000	43.374538	105.115486	
406	20.132000	0.394000	4.653000	0.340000	26.570000	37.636433	91.356064	
407	17.115000	1.921000	3.707000	0.412000	22.521999	44.401031	107.638397	
408	18.288000	0.507000	3.668000	0.473000	24.514999	40.791355	97.415573	
409	17.834999	0.206000	3.769000	0.351000	24.573000	40.695072	96.837234	
410	16.667999	0.231000	3.784000	0.371000	22.131001	45.185486	110.028648	
411	16.896999	0.167000	3.765000	1.114000	24.131001	41.440472	105.597244	
412	14.151000	1.419000	3.796000	0.954000	22.940001	43.591976	120.266212	
413	17.487000	0.204000	3.727000	1.101000	24.587000	40.671902	104.584656	
414	17.712000	0.623000	3.708000	0.379000	22.933001	43.605286	105.121475	
415	18.587000	0.191000	3.717000	1.047000	25.287001	39.546009	95.686020	
416	18.987000	0.163000	3.734000	0.338000	24.051001	41.578312	97.933159	
417	20.466000	0.188000	3.309000	0.344000	25.674999	38.948395	88.974701	
418	21.385000	0.206000	3.129000	0.891000	26.594000	37.602467	86.816444	
419	20.414000	0.197000	3.515000	0.320000	25.233000	39.630642	90.789085	
420	15.830000	0.458000	3.720000	0.330000	24.108999	41.478287	97.431015	
421	18.153000	0.185000	3.756000	0.632000	25.500000	39.215687	96.573402	
422	16.378000	0.425000	3.701000	0.603000	24.785000	40.346985	99.632431	
423	18.249001	0.197000	3.703000	0.678000	24.730000	40.436718	97.451622	
424	15.313000	0.338000	3.712000	1.139000	25.131001	39.791492	98.672371	
425	17.143999	0.196000	3.720000	0.367000	24.666000	40.541637	95.324783	
426	18.766001	0.229000	3.725000	0.383000	25.770000	38.804810	91.107697	
427	16.231001	0.190000	3.700000	0.284000	21.378000	46.777061	114.534264	
428	12.385000	0.337000	3.681000	2.987000	21.988001	45.479351	133.362274	
429	12.714000	0.252000	3.731000	2.816000	22.031000	45.390587	131.104630	
430	17.112000	0.191000	3.698000	0.361000	23.231001	43.045929	102.588081	
431	16.646999	0.206000	3.713000	1.100000	24.554001	40.726559	105.247520	
432	17.735001	0.253000	3.710000	1.141000	24.158001	41.394154	105.271568	
433	15.870000	0.221000	3.740000	0.381000	23.101000	43.288170	104.341911	
434	19.268005	0.137000	1.660000	1.536000	24.856995	40.230125	95.830254	
435	17.438999	0.433000	3.680000	0.370000	24.190001	41.339397	100.010849	
436	15.652000	0.180000	3.671000	0.643000	23.684000	42.222599	107.644691	
437	16.004000	1.179000	6.541000	0.307000	26.049000	38.389191	103.637894	
438	15.101000	0.200000	3.695000	0.319000	20.200001	49.504948	123.183853	
439	18.330999	0.207000	3.921000	0.620000	25.235001	39.627499	95.482788	
440	15.125000	0.177000	3.681000	1.101000	22.687000	44.078106	113.323090	
441	16.848000	1.352000	1.097000	0.285000	20.388000	49.048458	108.315216	
442	19.858999	0.396000	5.855000	0.442000	30.065001	33.261265	83.346146	
443	15.113000	0.787000	3.178000	0.390000	21.201000	47.167587	111.492859	
444	15.773000	0.202000	3.734000	1.096000	25.337000	39.467972	100.732315	
445	15.931000	0.209000	3.751000	0.609000	23.836000	41.953346	102.845657	
446	17.513000	0.196000	3.770000	0.375000	23.666000	42.254711	106.951378	
447	18.416000	0.248000	3.703000	0.558000	24.434999	40.924904	101.716240	
448	17.856001	0.266000	3.837000	1.133000	23.863001	41.905876	103.918365	
449	18.306999	0.207000	3.706000	0.584000	24.344999	41.076199	102.365875	
450	16.138000	0.463000	3.764000	1.083000	22.941999	43.588181	116.194923	
451	15.089000	0.220000	3.693000	0.374000	24.818001	40.293335	102.605209	
452	18.139999	0.428000	4.482000	0.365000	26.839001	37.259212	101.592896	
453	16.947001	0.511000	3.765000	0.395000	23.528999	42.500744	102.280670	
454	17.761999	4.240000	3.758000	0.539000	24.089001	41.512722	103.777939	
455	20.108999	0.207000	3.757000	0.394000	26.226000	38.130100	90.008781	
456	17.264000	0.200000	3.701000	0.509000	24.377001	41.022274	98.157417	
457	19.146000	0.211000	3.706000	0.438000	25.775999	38.795780	90.583839	
458	16.976999	0.185000	3.706000	0.385000	22.495001	44.454323	108.788284	
459	18.844000	0.381000	5.141000	1.301000	26.492001	37.747242	98.958450	
460	14.930000	0.906000	3.716000	1.516000	22.525999	44.393147	124.238335	
461	14.659000	0.497000	3.692000	1.077000	21.568001	46.364983	119.750519	
462	16.603001	0.717000	7.521000	1.282000	28.326000	35.303253	107.275055	
463	12.411000	0.184000	3.681000	3.232000	21.492001	46.528938	140.938980	
464	15.302000	0.362000	3.703000	1.817000	23.087000	43.314419	116.393021	
465	14.360000	0.182000	3.709000	0.730000	22.160000	45.126354	118.442352	
466	17.815001	0.185000	3.699000	0.326000	23.915001	41.814758	102.662354	
467	15.073000	0.191000	3.693000	0.423000	24.721001	40.451435	102.765381	
468	18.065001	0.745000	3.586000	0.349000	26.966999	37.082363	89.133896	
469	15.699000	0.484000	3.682000	0.386000	24.802999	40.317703	95.453133	
470	18.129000	0.227000	3.588000	0.407000	26.188000	38.185429	89.297997	
471	16.930000	0.199000	3.699000	0.614000	22.648001	44.154007	110.922546	
472	19.693001	2.258000	1.910000	0.343000	23.351000	42.824718	94.064812	
473	23.920000	0.097000	1.164000	0.327000	28.146000	35.529026	72.830727	
474	18.573000	0.188000	3.281000	0.368000	25.506001	39.206459	88.696404	
475	13.523987	0.177000	3.769000	0.666000	21.481018	46.552727	115.568550	
476	13.506000	0.205000	3.608000	2.025000	21.930000	45.599636	123.060486	
477	13.529000	1.348000	6.972000	1.184000	23.528999	42.500744	132.900711	
478	10.756000	0.220000	3.776000	6.388000	21.986000	45.483490	176.382767	
479	4.373000	0.549000	3.764000	8.962000	23.011000	43.457478	233.168884	
480	5.538000	1.213000	3.714000	11.796000	23.799999	42.016808	345.168518	
481	4.171000	0.487000	3.694000	8.913000	22.146999	45.152843	237.495163	
482	8.073000	0.236000	3.718000	8.624000	23.059999	43.365135	220.241348	
483	4.830000	0.299000	3.814000	11.011000	21.285000	46.981441	372.438904	
484	1.893000	0.244000	3.713000	14.697000	22.504000	44.436546	1227.981323	
485	0.387000	0.460000	3.737000	13.046000	22.327999	44.786816	524.679749	
486	11.273000	0.196000	3.728000	3.965000	22.561001	44.324276	154.397720	
487	11.977000	1.404000	6.209000	0.332000	23.740999	42.121227	123.912598	
488	12.635000	0.201000	3.699000	3.649000	20.950001	47.732697	149.865845	
489	10.375000	0.163000	3.702000	5.956000	21.785000	45.903145	173.135452	
490	6.550000	0.469000	3.794000	8.544000	22.320999	44.800861	229.025818	
491	6.855000	0.204000	3.701000	9.928000	23.570999	42.425014	269.947266	
492	4.459000	0.185000	3.680000	10.109000	21.881001	45.701748	314.485565	
493	0.599000	0.459000	3.720000	13.200000	22.641001	44.167660	531.948059	
494	3.792000	0.180000	3.706000	12.032000	20.899000	47.849178	501.824097	
495	3.269000	0.164000	3.706000	11.582000	21.504000	46.502975	446.187347	
496	0.760000	0.532000	3.668000	13.924000	23.042000	43.399010	542.117615	
497	3.248000	0.214000	3.720000	12.588000	21.465000	46.587467	546.133301	
498	0.368000	0.162000	3.740000	12.291000	21.275999	47.001320	510.157776	
499	3.445000	0.193000	3.704000	13.579000	22.323000	44.796848	524.083008	
500	5.815000	0.191000	3.767000	9.782000	21.403999	46.720242	294.629150	
501	7.892000	0.149000	3.667000	7.880000	21.400999	46.726791	220.848312	
502	9.875000	0.373000	7.527000	1.232000	22.305000	44.832996	160.334030	
503	13.964000	0.183000	3.702000	2.001000	21.184000	47.205437	130.197067	
504	20.346001	0.179000	2.976000	0.345000	24.841000	40.256027	91.696930	
505	18.298000	0.192000	3.311000	0.344000	23.660999	42.263641	99.294289	
506	17.313000	0.199000	3.701000	0.324000	22.929001	43.612892	106.734619	
507	15.872000	0.196000	3.706000	0.379000	22.291000	44.861153	109.512215	
508	11.835000	0.149000	3.656000	2.514000	21.540001	46.425255	128.769028	
509	11.977000	0.279000	3.907000	2.190000	21.552999	46.397255	133.429840	
510	16.111000	0.189000	3.712000	1.041000	22.214001	45.016655	115.048996	
511	12.925000	0.215000	3.771000	0.616000	20.539000	48.687862	130.252274	
512	15.924000	0.256000	3.748000	0.384000	21.900000	45.662102	115.997475	
513	13.290000	0.190000	3.697000	1.280000	20.797001	48.083855	140.060791	
514	9.721000	0.193000	3.752000	3.407000	21.594999	46.307018	159.391205	
515	8.748000	0.169000	3.702000	4.155000	19.690001	50.787201	178.035355	
516	7.989000	1.188000	3.711000	5.564000	20.981001	47.662167	192.140091	
517	10.695000	0.414000	3.700000	4.197000	19.969999	50.075115	172.648941	
518	8.372000	0.170000	3.753000	4.833000	20.042000	49.895222	177.298965	
519	8.343000	0.179000	3.700000	5.755005	19.762024	50.602104	208.224121	
520	10.160000	0.800000	3.720000	4.893000	21.107000	47.377647	177.863556	
521	13.851000	0.182000	3.702000	1.622000	21.221001	47.123131	132.166916	
522	11.025000	0.178000	3.695000	3.724000	20.287001	49.292648	168.729416	
523	14.638000	0.241000	3.683000	0.465000	20.608000	48.524845	121.008400	
524	19.295000	0.137000	2.455000	0.447000	23.267000	42.979328	96.230553	
525	18.097000	0.175000	2.469000	0.397000	22.886999	43.692928	97.539299	
526	20.690001	0.179000	2.411000	0.406000	26.847000	37.248108	81.048271	
527	18.246000	0.226000	2.763000	0.426000	22.791000	43.876968	99.745651	
528	19.094000	0.142000	2.490000	0.363000	23.761000	42.085770	94.060005	
529	17.854000	0.164000	2.540000	0.349000	23.337000	42.850410	95.074020	
530	19.367001	0.171000	2.509000	0.373000	23.363001	42.802719	96.436974	
531	18.139000	0.211000	2.419000	0.478000	22.516001	44.412861	101.436356	
532	18.448000	0.220000	2.607000	0.383000	22.877001	43.712025	98.719933	
533	20.158001	0.161000	2.367000	0.475000	24.433001	40.928253	89.929741	
534	15.900000	0.503000	2.722000	0.598000	22.836000	43.790504	102.662354	
535	17.534000	0.131000	2.482000	0.497000	24.186001	41.346233	94.300621	
536	16.337999	0.196000	3.254000	0.364000	21.412001	46.702782	112.431381	
537	14.704000	0.221000	2.645000	0.342000	22.677999	44.095600	100.737816	
538	19.322001	0.139000	2.383000	0.329000	23.164000	43.170437	96.331139	
539	18.952999	0.351000	2.590000	0.450000	23.524000	42.509777	96.593643	
540	19.849001	0.136000	2.422000	0.335000	25.075001	39.880356	88.250504	
541	15.721000	0.156000	2.496000	0.436000	23.358999	42.810055	96.796555	
542	19.076000	0.131000	2.505000	0.456000	24.364000	41.044163	91.925583	
543	19.087000	0.208000	2.511000	0.415000	23.259001	42.994110	98.152199	
544	21.427000	0.134000	2.482000	0.380000	25.700001	38.910503	85.678429	
545	17.511000	0.210000	2.892000	0.402000	22.181999	45.081600	104.947899	
546	16.233999	0.194000	3.106000	0.341000	21.737000	46.004509	108.538452	
547	20.698999	0.138000	2.256000	0.485000	24.603001	40.645447	88.692139	
548	17.254999	0.208000	2.718000	0.379000	24.721001	40.451435	90.941391	
549	19.719999	0.233000	2.617000	0.347000	25.226999	39.640068	88.195610	
550	18.945999	0.218000	2.792000	0.357000	25.056000	39.910599	89.750206	
551	17.819000	0.207000	3.700000	0.344000	22.931000	43.609089	103.894943	
552	14.958000	1.136000	3.707000	0.572000	20.282000	49.304802	123.862640	
553	14.080000	0.267000	3.718000	0.568000	19.627001	50.950218	130.243073	
554	15.189000	0.194000	3.722000	0.670000	21.750999	45.974899	119.115936	
555	18.500999	0.360000	3.844000	0.327000	24.667000	40.539993	100.748840	
556	17.166000	0.193000	3.520000	0.328000	23.120001	43.252594	101.716240	
557	14.447000	0.188000	3.710000	0.355000	21.530001	46.446815	113.602455	
558	16.045000	0.181000	3.697000	0.599000	22.549999	44.345898	106.580307	
559	15.545000	0.177000	3.882000	0.370000	22.243000	44.957966	110.081230	
560	19.024000	0.185000	3.231000	0.353000	23.650999	42.281513	97.266487	
561	19.500000	0.175000	3.071000	0.364000	24.214001	41.298420	94.936897	
562	20.932983	0.211000	2.616000	0.550000	25.731018	38.863602	87.500580	
563	23.454000	0.123000	2.251000	0.545000	29.090000	34.376076	74.487770	
564	18.365000	0.217000	2.609000	0.349000	24.874001	40.202621	90.632835	
565	17.931999	0.167000	3.236000	0.348000	23.600000	42.372879	97.276756	
566	12.765000	0.622000	3.710000	0.399000	19.250000	51.948051	129.903442	
567	13.821000	0.180000	3.682000	0.753000	19.302999	51.805420	133.982697	
568	13.357000	0.195000	3.703000	1.261000	20.166000	49.588417	137.922775	
569	13.055000	0.180000	3.691000	1.850000	21.472000	46.572281	139.922562	
570	15.906000	1.356000	5.687000	0.389000	23.275000	42.964554	116.887566	
571	17.926001	0.176000	3.545000	0.415000	23.059000	43.367016	103.521477	
572	19.341000	0.193000	3.063000	0.518000	24.107000	41.481728	96.265732	
573	16.235001	0.167000	3.016000	0.309000	24.306999	41.140415	93.482788	
574	18.326000	0.184000	3.389000	0.353000	23.156000	43.185352	100.108612	
575	15.127000	0.445000	3.699000	0.343000	21.103001	47.386627	115.308105	
576	14.816000	0.198000	3.694000	1.043000	23.225000	43.057049	108.910423	
577	14.776000	0.191000	3.834000	0.316000	20.320000	49.212601	122.847244	
578	15.315000	0.183000	3.694000	0.324000	20.240999	49.404675	121.832237	
579	20.305000	0.195000	2.577000	0.320000	24.650999	40.566307	90.981781	
580	17.714001	0.193000	3.099000	0.339000	23.724001	42.151405	95.785477	
581	13.551000	0.163000	3.686000	0.336000	21.965000	45.526974	108.181702	
582	14.989000	0.170000	3.718000	1.044000	21.698000	46.087196	122.203804	
583	12.083000	0.224000	3.766000	3.667000	22.164000	45.118210	152.848495	
584	15.132000	0.184000	3.697000	0.388000	21.179001	47.216579	123.679794	
585	19.362000	0.226000	2.724000	0.364000	24.889000	40.178391	93.213303	
586	17.035999	0.200000	3.710000	0.365000	22.164000	45.118210	108.769035	
587	16.511999	0.168000	3.609000	0.316000	21.502001	46.507301	110.298599	
588	15.401000	2.961000	3.858000	0.356000	21.445000	46.630917	120.723083	
589	17.129000	0.722000	4.867000	0.312000	24.289000	41.170902	108.245239	
590	16.114000	0.179000	3.756000	0.326000	21.301001	46.946152	114.505806	
591	14.459000	1.202000	3.551000	0.676000	19.978001	50.055058	129.383682	
592	14.165000	0.240000	3.736000	0.287000	20.152000	49.622864	130.547485	
593	9.143000	0.478000	3.705000	2.100000	20.652000	48.421459	150.822357	
594	8.946000	0.202000	3.750000	3.817000	21.548000	46.408020	168.775757	
595	11.265000	0.224000	3.731000	3.535000	19.539000	51.179691	167.350647	
596	10.311000	2.403000	4.292000	4.330000	20.889999	47.869797	183.970459	
597	9.283000	0.185000	3.745000	4.686000	20.968000	47.691719	178.414474	
598	6.242000	0.215000	3.743000	5.846000	19.313999	51.775917	224.070023	
599	7.903000	0.175000	3.713000	4.962000	20.018000	49.955040	190.236343	
600	8.066000	1.262000	3.684000	6.509000	20.211000	49.478004	212.668747	
601	7.711000	4.588000	4.071000	7.108000	20.697001	48.316181	245.661743	
602	7.785000	0.203000	3.703000	7.477000	21.548000	46.408020	247.475830	
603	9.560000	1.866000	4.222000	3.363000	21.280001	46.992481	169.848862	
604	13.536000	0.181000	3.640000	0.232000	19.719999	50.709942	125.824287	
605	15.570000	0.182000	3.374000	0.300000	20.936001	47.764614	115.063362	
606	16.110001	0.413000	3.462000	0.334000	20.851999	47.957031	114.498695	
607	14.671021	0.184000	3.730000	0.329000	19.651001	50.887993	127.451462	
608	12.395000	0.176000	3.699000	1.034000	19.166000	52.175728	136.888229	
609	13.380000	0.180000	3.696000	1.800000	20.028999	49.927608	136.766342	
610	13.693000	0.162000	3.714000	0.558000	18.858999	53.025082	136.089783	
611	16.705000	0.200000	3.017000	0.397000	22.702999	44.047043	101.637718	
612	16.771000	0.172000	2.704000	0.325000	22.559999	44.326241	100.958534	
613	18.784000	0.155000	2.462000	0.339000	23.792000	42.030933	92.875137	
614	17.017000	0.326000	2.476000	0.392000	22.951000	43.571087	97.153702	
615	19.820000	0.488000	2.518000	0.320000	25.854000	38.678734	85.155922	
616	19.353001	0.138000	2.521000	0.334000	23.226999	43.053345	95.354370	
617	20.313000	0.134000	2.495000	0.306000	24.371000	41.032375	91.265602	
618	16.882000	0.175000	2.937000	0.298000	21.937000	45.585083	104.460190	
619	16.455999	0.143000	2.301000	0.337000	23.364000	42.800888	94.237946	
620	17.112000	0.363000	3.137000	0.445000	21.917000	45.626682	108.717697	
621	13.727000	0.235000	3.741000	0.332000	20.643999	48.440228	120.297607	
622	13.077000	0.162000	3.704000	0.764000	18.527000	53.975277	140.594971	
623	10.862000	0.191000	3.715000	0.638000	19.174999	52.151241	135.809021	
624	11.702000	0.192000	3.703000	0.562000	20.865999	47.924854	120.620377	
625	15.005000	0.274000	3.512000	0.382000	20.848000	47.966232	118.808815	
626	14.208000	0.196000	3.688000	0.364000	19.407000	51.527802	129.202301	
627	11.635000	0.179000	3.720000	0.445000	19.483000	51.326797	130.816177	
628	10.407000	0.146000	3.707000	0.284000	18.021000	55.490818	142.431030	
629	13.874000	0.194000	3.757000	0.539000	19.190001	52.110474	135.659088	
630	16.097000	0.205000	3.594000	0.334000	21.160000	47.258980	113.805878	
631	14.914000	0.276000	3.728000	0.596000	20.358000	49.120739	125.841461	
632	14.755000	0.182000	3.752000	0.535000	20.091000	49.773533	125.824287	
633	16.653999	0.449000	2.826000	0.605000	22.915001	43.639534	101.486610	
634	17.455000	0.171000	2.582000	0.307000	22.613001	44.222347	99.605515	
635	19.594000	0.132000	2.470000	0.325000	23.514999	42.526047	94.853851	
636	21.485001	0.138000	2.543000	0.329000	25.417999	39.342201	87.029594	
637	17.195999	0.198000	2.530000	0.515000	23.975000	41.710114	93.916237	
638	20.257000	0.158000	2.550000	0.363000	24.344999	41.076199	91.220436	
639	18.891001	0.234000	2.568000	0.333000	22.864000	43.736877	97.539299	
640	21.181999	0.161000	2.562000	0.342000	25.232000	39.632214	87.438324	
641	16.694000	0.148000	2.472000	0.337000	23.780001	42.052143	93.020439	
642	19.302999	0.151000	2.463000	0.380000	24.702000	40.482552	89.086517	
643	22.999001	3.455000	2.470000	0.277000	27.072001	36.938534	79.668053	
644	21.695000	0.108000	1.336000	0.475000	27.402000	36.493687	76.061569	
645	20.726000	0.148000	2.499000	0.412000	25.900000	38.610039	87.712952	
646	16.542000	0.204000	3.014000	0.465000	21.700001	46.082947	110.239243	
647	18.768000	0.161000	2.476000	0.436000	23.455999	42.633015	95.770546	
648	18.362000	0.196000	2.510000	0.364000	22.711000	44.031525	100.699287	
649	17.349001	3.183000	2.799000	0.509000	22.415001	44.612980	104.288788	
650	21.480000	0.142000	2.498000	0.596000	25.649000	38.987873	86.110718	
651	17.633972	0.154000	2.498000	0.350000	23.013977	43.451855	97.261414	
652	18.372999	0.184000	2.631000	0.409000	22.652000	44.146210	100.787399	
653	17.813999	0.206000	2.627000	0.355000	22.618000	44.212574	100.403091	
654	20.784000	0.140000	2.473000	0.430000	24.737000	40.425274	88.833191	
655	19.877001	0.478000	2.772000	0.369000	24.179001	41.358200	92.973518	
656	21.212999	0.168000	2.487000	0.329000	25.079000	39.873997	87.546303	
657	18.301001	0.194000	2.511000	0.350000	24.540001	40.749794	90.883087	
658	20.056000	0.196000	2.627000	0.327000	24.792999	40.333965	88.910324	
659	17.528999	0.186000	3.678000	0.322000	22.520000	44.404972	105.797256	
660	16.549999	0.787000	3.594000	0.312000	22.648001	44.154007	104.276978	
661	20.224001	0.195000	2.836000	0.389000	24.483000	40.844669	92.553345	
662	16.746000	0.184000	3.409000	0.382000	23.129999	43.233898	101.693794	
663	20.077000	0.207000	2.808000	0.310000	24.313000	41.130260	91.852295	
664	17.566000	0.457000	3.192000	0.347000	23.795000	42.025635	97.343552	
665	17.907000	0.203000	3.520000	0.352000	23.108000	43.275055	103.144928	
666	15.054000	0.181000	3.698000	0.398000	20.200001	49.504948	124.255089	
667	15.276000	0.173000	3.656000	0.381000	20.226000	49.441315	122.536896	
668	17.011000	0.147000	1.666000	0.653000	21.964001	45.529045	103.353142	
669	14.941000	0.177000	3.825000	1.095000	22.066999	45.316536	115.793442	
670	16.365000	0.200000	3.715000	0.627000	21.730000	46.019329	116.048599	
671	19.246000	0.203000	3.074000	0.418000	23.822001	41.978004	96.100105	
672	15.919000	0.219000	3.760000	0.753000	21.391001	46.748631	119.540825	
673	15.261000	0.241000	4.948000	0.524000	21.914000	45.632931	123.970947	
674	17.115000	0.352000	5.197000	0.469000	24.225000	41.279671	109.019936	
675	14.151000	0.231000	3.707000	0.733000	19.802999	50.497402	133.487839	
676	13.015000	1.519000	3.721000	0.516000	19.572001	51.093399	131.949326	
677	17.982000	0.698000	5.132000	0.426000	25.836000	38.705681	99.192757	
678	14.279000	0.228000	3.723000	0.398000	19.649000	50.893173	129.940079	
679	14.239000	0.223000	3.700000	0.491000	20.586000	48.576702	124.380859	
680	15.716000	0.185000	3.711000	0.368000	22.721001	44.012146	112.541206	
681	15.927000	0.217000	3.670000	0.375000	21.816999	45.835815	115.322525	
682	15.587000	0.461000	3.765000	0.440000	20.868000	47.920261	119.000580	
683	16.205999	0.180000	3.711000	0.374000	23.506001	42.542328	101.174660	
684	16.445999	0.273000	3.842000	0.540000	22.205999	45.032875	111.885384	
685	18.709999	0.198000	3.259000	0.362000	23.607000	42.360317	98.440498	
686	20.613001	0.179000	2.561000	0.354000	24.731001	40.435081	89.246109	
687	19.444000	0.175000	2.816000	0.345000	24.523001	40.778046	90.977287	
688	17.603001	0.315000	3.567000	0.392000	22.990000	43.497173	103.029633	
689	13.897000	0.227000	3.925000	0.672000	21.223000	47.118694	120.573036	
690	15.402000	0.183000	3.696000	1.166000	22.624001	44.200848	113.197800	
691	14.074000	0.168000	3.702000	0.427000	19.761000	50.604729	128.976273	
692	16.187000	0.612000	3.725000	0.347000	21.188000	47.196526	114.172447	
693	17.452999	0.220000	3.754000	0.347000	22.525999	44.393147	105.313675	
694	16.000000	0.217000	3.590000	1.060000	22.706970	44.039341	115.394569	
695	16.857000	0.175000	3.708000	0.332000	21.855000	45.756123	110.140419	
696	18.731001	0.192000	3.201000	0.322000	23.424000	42.691257	98.947823	
697	18.679001	0.194000	3.439000	0.420000	23.667000	42.252926	99.460388	
698	17.719999	0.168000	3.215000	0.302000	23.587000	42.396236	96.331139	
699	18.504999	0.171000	3.456000	0.337000	23.230000	43.047783	101.397293	
700	13.729000	0.256000	4.371000	0.312000	19.455999	51.398029	134.324448	
701	12.950000	0.185000	3.696000	1.921000	19.723000	50.702229	142.343033	
702	12.565000	0.335000	7.430000	1.194000	23.362000	42.804554	143.596130	
703	9.446000	0.188000	3.704000	5.605000	20.865999	47.924854	200.326035	
704	10.821000	0.688000	3.682000	3.166000	20.736000	48.225307	149.622528	
705	14.993000	0.179000	3.698000	0.338000	21.129999	47.326080	117.453644	
706	14.660000	4.857000	5.606000	0.417000	24.039000	41.599068	116.732101	
707	16.403999	0.263000	3.566000	0.337000	22.936001	43.599579	104.053284	
708	12.735000	0.170000	3.737000	1.324000	19.534000	51.192791	136.371704	
709	12.224000	0.183000	3.764000	2.444000	19.445999	51.424461	150.514450	
710	11.258000	0.908000	3.717000	3.562000	19.451000	51.411240	166.911163	
711	10.988000	0.195000	3.700000	4.719000	21.902000	45.657928	172.616577	
712	5.863000	0.406000	3.700000	7.782000	21.745001	45.987583	248.510178	
713	6.460000	0.218000	3.763000	8.295000	20.306999	49.244106	300.538086	
714	10.279000	4.042000	3.661000	3.354000	21.122000	47.344002	163.375290	
715	19.757000	0.273000	2.887000	0.324000	25.586000	39.083874	87.733826	
716	16.048000	0.182000	3.601000	0.312000	22.750000	43.956043	104.359642	
717	17.733999	0.176000	3.118000	0.303000	23.841000	41.944550	95.825317	
718	16.521999	0.215000	3.703000	0.319000	21.525999	46.455452	113.170006	
719	16.587999	0.171000	3.709000	1.111000	23.636999	42.306557	106.691376	
720	16.556000	0.235000	3.704000	0.420000	22.184000	45.077534	111.770058	
721	17.662001	0.181000	3.435000	0.332000	23.323999	42.874294	101.308113	
722	17.235001	0.197000	3.081000	0.374000	24.093000	41.505833	95.349442	
723	18.732000	0.196000	3.175000	0.355000	23.916000	41.813011	97.938370	
724	19.791000	0.188000	2.929000	0.350000	24.275999	41.192951	93.378586	
725	16.919001	0.198000	3.399000	0.345000	23.514999	42.526047	99.734856	
726	19.146999	0.172000	2.992000	0.352000	23.732000	42.137199	95.681061	
727	16.875000	0.896000	3.691000	0.563000	22.344999	44.752743	109.727341	
